station_id,USAF,WBAN,state,latitude,longitude,avg_wind_speed_ms,ICAO,ICAO_CLEAN,has_icao,NAME,BEGIN,END
72651594902,726515,94902,SD,44.3,-96.8,4.931330105382838,KBKX,KBKX,True,,20060101,20250826
72651624024,726516,24024,SD,44.051,-101.601,4.782674173117251,KPHP,KPHP,True,,19980702,20250827
72651794039,726517,94039,SD,43.026,-102.52,3.905775161199716,KIEN,KIEN,True,,20060101,20250827
72651894990,726518,94990,SD,43.389,-99.843,5.362639001898184,KICR,KICR,True,,20060101,20250827
72651994993,726519,94993,SD,45.669,-96.992,4.826415764246278,K8D3,K8D3,True,,20060101,20250827
72652594911,726525,94911,SD,42.879,-97.364,4.702479087452285,KYKN,KYKN,True,,20060101,20250825
72653094943,726530,94943,SD,43.767,-99.318,4.285883812921126,K9V9,K9V9,True,,20060101,20250825
72653994056,726539,94056,SD,45.033,-102.02,5.568695993715525,KD07,KD07,True,,20060101,20250827
72654014936,726540,14936,SD,44.379,-98.223,4.799227131156548,KHON,KHON,True,,19730101,20250827
72654594950,726545,94950,SD,43.774,-98.038,5.012631125161401,KMHE,KMHE,True,,20060101,20250827
72654614946,726546,14946,SD,44.905,-97.15,4.853872633390379,KATY,KATY,True,,19480101,20250827
72656024025,726560,24025,SD,44.382,-100.286,5.193990007137442,KPIR,KPIR,True,,20100801,20250827
72659014929,726590,14929,SD,45.444,-98.414,4.831917489186638,KABR,KABR,True,,19730101,20250827
72660500386,726605,00386,SD,44.483,-103.783,4.070982361586796,KSPF,KSPF,True,,20050624,20250825
72662024090,726620,24090,SD,44.046,-103.054,4.9421149674616,KRAP,KRAP,True,,19730101,20250827
72662524006,726625,24006,SD,44.15,-103.1,5.355014326647024,KRCA,KRCA,True,,19390201,20250825
72662794037,726627,94037,SD,45.604,-103.547,5.65263697927342,K2WX,K2WX,True,,19990101,20250827
72668594052,726685,94052,SD,45.55,-100.409,4.769066398967225,KMBG,KMBG,True,,20060101,20250827
99999904990,999999,04990,SD,43.735,-96.622,1.2971946332113604,,,False,,20020728,20250828
99999954933,999999,54933,SD,45.712,-99.13,4.048313821422333,,,False,,20070626,20250828
99999994081,999999,94081,SD,45.516,-103.302,2.9297071129707226,,,False,,20040922,20250828
99999994085,999999,94085,SD,44.019,-100.353,3.378497996166574,,,False,,20061024,20250828
72016899999,720168,99999,TN,35.583,-89.587,3.25776989755669,KM04,KM04,True,,20170427,20250824
72017199999,720171,99999,TN,35.214,-89.043,1.9460899531677291,KM08,KM08,True,,20160804,20250824
72077599999,720775,99999,TN,35.507,-86.804,2.2003726629608225,KLUG,KLUG,True,,20180403,20250824
72090799999,720907,99999,TN,36.335,-84.162,1.7516926383664777,KJAU,KJAU,True,,20150608,20250616
72097400344,720974,00344,TN,35.178,-86.066,3.2075946017466284,KBGF,KBGF,True,,20120209,20250826
72103100348,721031,00348,TN,35.38,-86.246,2.5389272214551126,KTHA,KTHA,True,,20120408,20250825
72278199999,722781,99999,TN,36.338,-88.383,2.9658851674636018,KPHT,KPHT,True,,20140530,20250824
72324013882,723240,13882,TN,35.034,-85.2,2.3243492407808723,KCHA,KCHA,True,,19730101,20250826
72324900463,723249,00463,TN,35.554,-87.179,2.1765566662648914,KMRC,KMRC,True,,20130309,20250825
72325003847,723250,03847,TN,35.951,-85.081,2.433527901003937,KCSV,KCSV,True,,20050101,20250827
72326013891,723260,13891,TN,35.818,-83.986,3.061242538138204,KTYS,KTYS,True,,19480101,20250827
72326499999,723264,99999,TN,35.964,-83.874,1.2588864196047556,KDKX,KDKX,True,,19790507,20250824
72327013897,723270,13897,TN,36.111,-86.688,3.2320482497632588,KBNA,KBNA,True,,19510101,20250827
72327199999,723271,99999,TN,36.182,-86.887,2.8878299462743664,KJWN,KJWN,True,,20151210,20250824
72327313827,723273,13827,TN,36.009,-86.52,2.781671616461624,KMQY,KMQY,True,,20060101,20250825
72327400372,723274,00372,TN,36.056,-85.531,2.000011844130961,KSRB,KSRB,True,,20120604,20250826
72328003894,723280,03894,TN,36.617,-87.412,3.212355408668985,KCKV,KCKV,True,,20050101,20250827
72328493839,723284,93839,TN,35.35,-89.867,2.621174815336061,KNQA,KNQA,True,,20050101,20250824
72334013893,723340,13893,TN,35.056,-89.986,3.7634961728947576,KMEM,KMEM,True,,19461001,20250827
72334603811,723346,03811,TN,35.593,-88.917,2.999999999999935,KMKL,KMKL,True,,19730101,20250827
72334703809,723347,03809,TN,36.0,-89.409,2.7818790900593067,KDYR,KDYR,True,,19430412,20250825
72335013877,723350,13877,TN,36.48,-82.399,1.9899260762430333,KTRI,KTRI,True,,20050101,20250827
72427053868,724270,53868,TN,36.023,-84.234,0.7884770889487982,KOQT,KOQT,True,,20100801,20250827
74672099999,746720,99999,TN,36.568,-87.481,2.757867907801269,KEOD,KEOD,True,,20010815,20250824
99999963855,999999,63855,TN,36.014,-85.135,1.686684210526321,,,False,,20041203,20250828
A0002963820,A00029,63820,TN,36.38,-88.985,2.975966620305494,KUCY,KUCY,True,,20130627,20250825
72011053983,720110,53983,TX,30.784,-98.662,2.778983204720359,KAQO,KAQO,True,,20050101,20250826
72015103049,720151,03049,TX,30.383,-103.683,3.781761957118639,KE38,KE38,True,,20060101,20250825
72026153976,720261,53976,TX,33.175,-97.828,2.6777692575806347,KXBP,KXBP,True,,20060101,20250826
72026912982,720269,12982,TX,27.207,-98.121,3.8775119617216656,KBKS,KBKS,True,,20060101,20250825
72027103044,720271,03044,TX,32.213,-101.521,5.294939355917676,KBPG,KBPG,True,,20060101,20250825
72027312981,720273,12981,TX,28.973,-95.863,3.750416641687407,KBYY,KBYY,True,,20060101,20250826
72027612983,720276,12983,TX,26.442,-98.129,4.75309304065811,KEBG,KEBG,True,,20060101,20250826
72028653977,720286,53977,TX,32.444,-97.817,2.482341854163866,KGDJ,KGDJ,True,,20060101,20250825
72028753967,720287,53967,TX,33.714,-96.674,3.83290244395033,KGYI,KGYI,True,,20060101,20250825
72029153970,720291,53970,TX,32.747,-96.531,3.010180929095118,KHQZ,KHQZ,True,,20060101,20250825
72029553972,720295,53972,TX,32.084,-97.097,3.848525863590131,KINJ,KINJ,True,,20060101,20250825
72029653945,720296,53945,TX,30.886,-94.035,2.0171977223162005,KJAS,KJAS,True,,20060101,20250826
72029853971,720298,53971,TX,31.869,-95.218,2.9719054956336786,KJSO,KJSO,True,,20060101,20250825
72029953966,720299,53966,TX,32.456,-96.913,3.5375308641968704,KJWY,KJWY,True,,20060101,20250825
72030353973,720303,53973,TX,30.872,-96.622,3.411210407926881,KLHB,KLHB,True,,20060101,20250825
72030553964,720305,53964,TX,33.254,-97.581,3.531826645264109,KLUD,KLUD,True,,20060101,20250825
72031153962,720311,53962,TX,33.096,-94.961,2.916323287025586,KOSA,KOSA,True,,20060101,20250826
72031303052,720313,03052,TX,35.613,-100.996,5.336429958227984,KPPA,KPPA,True,,20060101,20250825
72031493983,720314,93983,TX,31.78,-95.706,3.1681325925224755,KPSN,KPSN,True,,20060101,20250825
72031503045,720315,03045,TX,36.414,-100.75,5.158328552304338,KPYX,KPYX,True,,20060101,20250825
72031612984,720316,12984,TX,27.779,-97.691,4.519387032006256,KRBO,KRBO,True,,20060101,20250825
72031853965,720318,53965,TX,33.11,-98.555,3.1128544423434144,KRPH,KRPH,True,,20060101,20250825
72032053981,720320,53981,TX,32.354,-97.434,4.204149251922533,KCPT,KCPT,True,,20060101,20250825
72032393947,720323,93947,TX,30.243,-98.91,3.2005461857025312,KT82,KT82,True,,20060101,20250825
72039100127,720391,00127,TX,28.35,-97.717,3.76424379232432,KBEA,KBEA,True,,20070625,20250825
72039300129,720393,00129,TX,34.85,-102.333,4.55722857678562,KHRX,KHRX,True,,20070521,20250825
72039500130,720395,00130,TX,28.95,-98.517,4.42001668056671,KPEZ,KPEZ,True,,20070521,20250825
72040400134,720404,00134,TX,33.85,-98.483,4.376815870424378,KCWC,KCWC,True,,20071114,20250825
72054200166,720542,00166,TX,30.5,-97.967,3.2036752324468214,KRYW,KRYW,True,,20090101,20250825
72057700175,720577,00175,TX,32.15,-94.85,1.758357348703074,KRFI,KRFI,True,,20090109,20250825
72057800176,720578,00176,TX,32.717,-98.892,3.353435698316757,KBKD,KBKD,True,,20090101,20250825
72057999999,720579,99999,TX,29.278,-103.687,3.373684889949666,KT89,KT89,True,,20080825,20250824
72058400181,720584,00181,TX,26.967,-99.25,3.253389718514442,KAPY,KAPY,True,,20090101,20250825
72059400188,720594,00188,TX,29.717,-95.383,4.8860721016473,KMCJ,KMCJ,True,,20090101,20250825
72061700208,720617,00208,TX,29.8,-95.9,3.606063091952557,KTME,KTME,True,,20090204,20250826
72062600213,720626,00213,TX,35.883,-101.033,4.175864699898457,KBPC,KBPC,True,,20090326,20250826
72063700223,720637,00223,TX,29.5,-95.477,2.110628134702352,KAXH,KAXH,True,,20090601,20250826
72063900225,720639,00225,TX,30.533,-98.367,2.6202702702697795,KDZB,KDZB,True,,20090605,20250825
72064800230,720648,00230,TX,30.395,-97.567,3.623379781779246,KEDC,KEDC,True,,20090722,20250826
72065900239,720659,00239,TX,30.735,-101.203,4.354229403843287,KOZA,KOZA,True,,20091118,20250825
72066900247,720669,00247,TX,27.3,-93.533,2.9288805330161147,KGUL,KGUL,True,,20091229,20250811
72072900435,720729,00435,TX,28.5,-95.716,4.0409882023125645,KBQX,KBQX,True,,20100518,20250825
72074200270,720742,00270,TX,28.209,-100.019,4.216409997474649,KFTN,KFTN,True,,20100630,20250825
72077100276,720771,00276,TX,31.841,-99.404,3.818994611876797,KCOM,KCOM,True,,20100930,20250825
72077900461,720779,00461,TX,31.641,-96.514,3.2144908030502117,KLXY,KLXY,True,,20130829,20250825
72080699999,720806,99999,TX,32.176,-94.299,2.2608949927714552,K4F2,K4F2,True,,20190920,20250824
72092600313,720926,00313,TX,30.071,-94.216,2.7332037756797067,KBMT,KBMT,True,,20110310,20250825
72094300431,720943,00431,TX,32.521,-94.308,2.236566035452513,KASL,KASL,True,,20110518,20250825
72096513910,720965,13910,TX,32.433,-99.85,4.746339082329842,KDYS,KDYS,True,,20050103,20250825
72103400351,721034,00351,TX,30.879,-96.971,3.2566274278981253,KT35,KT35,True,,20120501,20250825
72104399999,721043,99999,TX,32.164,-95.828,2.570552572319188,KF44,KF44,True,,20120813,20250824
72104400448,721044,00448,TX,32.931,-96.435,3.48951393005262,KF46,KF46,True,,20120813,20250825
72104800471,721048,00471,TX,29.634,-104.361,3.1833894699515537,KPRS,KPRS,True,,20130731,20250825
72200812995,722008,12995,TX,27.812,-97.089,5.038443854995413,KRAS,KRAS,True,,20060101,20250825
72204253978,722042,53978,TX,32.742,-95.496,1.9995670711706557,KJDD,KJDD,True,,20060101,20250825
72209453984,722094,53984,TX,32.699,-97.047,3.167770216417709,KGPM,KGPM,True,,20060101,20250825
72210703056,722107,03056,TX,32.675,-102.654,3.828283066752467,KGNC,KGNC,True,,20060101,20250825
72211253982,722112,53982,TX,32.699,-94.949,2.103158095601505,KJXI,KJXI,True,,20060101,20250825
72211353979,722113,53979,TX,30.169,-96.98,2.7695398913536557,KGYB,KGYB,True,,20050101,20250825
72212203050,722122,03050,TX,32.693,-100.951,4.461879379528863,KSNK,KSNK,True,,20060101,20250825
72214353975,722143,53975,TX,32.579,-96.719,2.7520127118639475,KLNC,KLNC,True,,20060101,20250825
72215912980,722159,12980,TX,26.178,-97.973,4.865677712644791,KT65,KT65,True,,20060101,20250824
72216903058,722169,03058,TX,31.383,-103.511,2.7840313725490877,KPEQ,KPEQ,True,,20060101,20250825
72217423097,722174,23097,TX,34.167,-101.717,4.412252708431128,KPVW,KPVW,True,,20060101,20250825
72219223033,722192,23033,TX,32.473,-100.466,4.986986704318049,KSWW,KSWW,True,,20060101,20250825
72220212985,722202,12985,TX,29.211,-99.744,3.440931770362917,KUVA,KUVA,True,,20060101,20250825
72220912986,722209,12986,TX,28.654,-96.681,3.966141732282747,KPKV,KPKV,True,,20060101,20250825
72221403070,722214,03070,TX,35.858,-102.013,4.5781683738405405,KDUX,KDUX,True,,20060101,20250826
72223100357,722231,00357,TX,31.666,-98.149,4.823546298558346,KMNZ,KMNZ,True,,20090101,20250826
72232300362,722323,00362,TX,31.417,-97.8,2.9263438227005443,KGOP,KGOP,True,,20050101,20250825
72232403071,722324,03071,TX,32.036,-102.101,4.797058999700268,KMDD,KMDD,True,,20060101,20250825
72233812994,722338,12994,TX,27.349,-98.737,4.30515939597294,KHBV,KHBV,True,,20060101,20250826
72235112953,722351,12953,TX,29.266,-96.008,3.345327490228006,KARM,KARM,True,,20060101,20250826
72236293937,722362,93937,TX,33.167,-95.617,3.335079591351223,KSLR,KSLR,True,,20060101,20250825
72236323098,722363,23098,TX,29.947,-100.173,4.7836720226840805,KECU,KECU,True,,20060101,20250825
72236900365,722369,00365,TX,27.917,-97.2,5.0954522862820655,KTFP,KTFP,True,,20071016,20250825
72241012917,722410,12917,TX,29.952,-94.026,3.8888645418322714,KBPT,KBPT,True,,19730101,20250827
72241612971,722416,12971,TX,29.709,-98.046,4.136365833030999,KBAZ,KBAZ,True,,19990317,20250827
72242012923,722420,12923,TX,29.27,-94.864,5.373471450226932,KGLS,KGLS,True,,19930101,20250824
72242712975,722427,12975,TX,29.519,-95.242,3.1166558314912614,KLVJ,KLVJ,True,,20060101,20250827
72242953910,722429,53910,TX,30.068,-95.556,2.6607079160378886,KDWH,KDWH,True,,20060101,20250827
72243012960,722430,12960,TX,29.984,-95.361,3.631249999999755,KIAH,KIAH,True,,19730101,20250827
72243612906,722436,12906,TX,29.617,-95.167,4.101749049429657,KEFD,KEFD,True,,19410701,20250825
72244012918,722440,12918,TX,29.646,-95.282,4.295658465991117,KHOU,KHOU,True,,20050101,20250827
72244453902,722444,53902,TX,30.361,-95.418,2.7323741007193703,KCXO,KCXO,True,,20060101,20250827
72244693987,722446,93987,TX,31.236,-94.755,2.731487982716697,KLFK,KLFK,True,,19730101,20250827
72244753903,722447,53903,TX,30.744,-95.587,3.45723666929322,KUTS,KUTS,True,,20060101,20250827
72244813972,722448,13972,TX,32.359,-95.404,3.858912594631592,KTYR,KTYR,True,,19730101,20250827
72246953912,722469,53912,TX,32.032,-96.399,4.158920063525402,KCRS,KCRS,True,,20060101,20250827
72247003901,722470,03901,TX,32.391,-94.714,3.2822562517560083,KGGG,KGGG,True,,19910204,20250827
72247953907,722479,53907,TX,32.658,-97.095,4.04103101424959,KGKY,KGKY,True,,20060101,20250827
72248953911,722489,53911,TX,32.713,-96.269,3.7426623559177368,KTRL,KTRL,True,,20060101,20250827
72249953948,722499,53948,TX,31.578,-94.709,2.639557328529125,KOCH,KOCH,True,,20060101,20250825
72250012919,722500,12919,TX,25.915,-97.423,4.978371067921711,KBRO,KBRO,True,,19470101,20250827
72250512904,722505,12904,TX,26.23,-97.656,5.238477987421013,KHRL,KHRL,True,,19420301,20250827
72250612959,722506,12959,TX,26.179,-98.245,5.082565255401126,KMFE,KMFE,True,,19730101,20250827
72250812957,722508,12957,TX,26.16,-97.338,5.355861911814485,KPIL,KPIL,True,,20050101,20250827
72251012924,722510,12924,TX,27.773,-97.513,5.468038930528645,KCRP,KCRP,True,,19460801,20250827
72251512926,722515,12926,TX,27.688,-97.292,6.041868749143343,KNGP,KNGP,True,,19730101,20250827
72251612928,722516,12928,TX,27.509,-97.804,4.683274523641414,KNQI,KNQI,True,,19730101,20250825
72251712932,722517,12932,TX,27.741,-98.025,4.098053874450904,KALI,KALI,True,,19460801,20250827
72251812974,722518,12974,TX,27.895,-98.043,4.758393532851586,KNOG,KNOG,True,,20110301,20250825
72252012907,722520,12907,TX,27.533,-99.467,5.074137931034268,KLRD,KLRD,True,,20081124,20250825
72252312970,722523,12970,TX,29.339,-98.472,3.655451839826666,KSSF,KSSF,True,,19990101,20250827
72252412972,722524,12972,TX,28.084,-97.047,4.65482180293457,KRKP,KRKP,True,,20060101,20250827
72252612947,722526,12947,TX,28.459,-99.223,4.0049225952338645,KCOT,KCOT,True,,19730101,20250826
72252712976,722527,12976,TX,29.115,-95.463,3.4855003498949557,KLBX,KLBX,True,,20060101,20250826
72253012921,722530,12921,TX,29.544,-98.484,4.292165634319405,KSAT,KSAT,True,,19460814,20250827
72253312962,722533,12962,TX,29.36,-99.174,4.354058697208056,KHDO,KHDO,True,,19420915,20250827
72253512909,722535,12909,TX,29.383,-98.583,4.051228632478063,KSKF,KSKF,True,,19370707,20250825
72253612911,722536,12911,TX,29.533,-98.262,3.9480301602257057,KRND,KRND,True,,19380401,20250826
72253712961,722537,12961,TX,29.983,-99.083,3.4282149373190864,KERV,KERV,True,,20060101,20250825
72253912979,722539,12979,TX,29.891,-97.864,4.152729729729506,KHYI,KHYI,True,,20060101,20250825
72254013904,722540,13904,TX,30.183,-97.68,3.655137498561504,KAUS,KAUS,True,,19990524,20250827
72254153914,722541,53914,TX,33.183,-96.59,4.079162454873483,KTKI,KTKI,True,,20060101,20250827
72254203999,722542,03999,TX,30.741,-98.235,3.390193783326636,KBMQ,KBMQ,True,,20060101,20250827
72254312977,722543,12977,TX,29.62,-95.657,3.7414352999502074,KSGR,KSGR,True,,20060101,20250827
72254413958,722544,13958,TX,30.321,-97.76,2.3716919585875824,KATT,KATT,True,,19990602,20250825
72254753942,722547,53942,TX,30.679,-97.679,3.844612068965399,KGTU,KGTU,True,,20060101,20250825
72255012912,722550,12912,TX,28.862,-96.93,4.241575670986381,KVCT,KVCT,True,,19411104,20250827
72255512935,722555,12935,TX,28.725,-96.254,4.927368114252185,KPSX,KPSX,True,,19460801,20250827
72256013959,722560,13959,TX,31.618,-97.228,4.438653530377224,KACT,KACT,True,,19420514,20250827
72256199999,722561,99999,TX,31.638,-97.074,3.88139658848632,KCNW,KCNW,True,,20070605,20250824
72256353952,722563,53952,TX,31.485,-97.316,4.017878410192297,KPWG,KPWG,True,,20060101,20250825
72257003933,722570,03933,TX,31.133,-97.717,4.268503423540462,KHLR,KHLR,True,,19601101,20250825
72257503972,722575,03972,TX,31.083,-97.683,4.097576713507099,KILE,KILE,True,,20060101,20250825
72257603902,722576,03902,TX,31.067,-97.833,4.14763171899907,KGRK,KGRK,True,,19500926,20250825
72257793984,722577,93984,TX,31.15,-97.417,4.699861763892462,KTPL,KTPL,True,,20060101,20250825
72258013960,722580,13960,TX,32.838,-96.836,3.910919881305452,KDAL,KDAL,True,,19460726,20250827
72258793955,722587,93955,TX,33.633,-95.45,3.942499999999772,KPRX,KPRX,True,,20060101,20250825
72258813926,722588,13926,TX,33.068,-96.065,3.725459039547277,KGVT,KGVT,True,,20060101,20250825
72258903991,722589,03991,TX,33.209,-97.199,4.1559076570115785,KDTO,KDTO,True,,20060101,20250827
72259003927,722590,03927,TX,32.897,-97.022,4.824326249554358,KDFW,KDFW,True,,19730101,20250827
72259303985,722593,03985,TX,32.565,-97.308,3.2855185909976945,KFWS,KFWS,True,,20060101,20250825
72259453909,722594,53909,TX,32.994,-97.32,4.825317935974049,KAFW,KAFW,True,,20060101,20250827
72259513911,722595,13911,TX,32.767,-97.45,4.478706883679068,KNFW,KNFW,True,,19421201,20250825
72259793985,722597,93985,TX,32.782,-98.06,4.074839340597712,KMWL,KMWL,True,,19480310,20250827
72259803970,722598,03970,TX,32.969,-96.836,3.786277118296735,KADS,KADS,True,,20060101,20250825
72259903971,722599,03971,TX,32.678,-96.868,4.3462823962609205,KRBD,KRBD,True,,20060101,20250827
72260003969,722600,03969,TX,32.215,-98.178,3.377734869968536,KSEP,KSEP,True,,19840101,20250825
72261022010,722610,22010,TX,29.378,-100.927,4.473868215216462,KDRT,KDRT,True,,19510501,20250827
72261522001,722615,22001,TX,29.367,-100.783,4.931888544891287,KDLF,KDLF,True,,19430217,20250825
72261603032,722616,03032,TX,30.048,-102.213,4.397515404492099,K6R6,K6R6,True,,20060101,20250827
72261823091,722618,23091,TX,30.912,-102.917,5.158180689226736,KFST,KFST,True,,20050101,20250827
72263023034,722630,23034,TX,31.352,-100.495,4.25793366738216,KSJT,KSJT,True,,19480215,20250827
72263793046,722637,93046,TX,35.9,-100.4,3.67244274809118,KHHF,KHHF,True,,20060101,20250826
72264093035,722640,93035,TX,30.371,-104.017,3.237298810356874,KMRF,KMRF,True,,19361201,20250825
72264803031,722648,03031,TX,31.925,-102.387,5.299755725190611,KODO,KODO,True,,20060101,20250825
72265023023,722650,23023,TX,31.948,-102.209,5.394889791897106,KMAF,KMAF,True,,19480201,20250827
72265623040,722656,23040,TX,31.78,-103.202,5.109192886456968,KINK,KINK,True,,19460801,20250810
72266013962,722660,13962,TX,32.411,-99.682,4.9336141336136725,KABI,KABI,True,,19460801,20250826
72266693943,722666,93943,TX,31.8,-98.95,3.540233341351245,KBWD,KBWD,True,,20060101,20250826
72267023042,722670,23042,TX,33.666,-101.823,5.546836953926459,KLBB,KLBB,True,,19450810,20250827
72270023044,722700,23044,TX,31.812,-106.377,4.189355777749384,KELP,KELP,True,,19410401,20250827
72270499999,722704,99999,TX,31.85,-106.38,4.305688472477673,KBIF,KBIF,True,,20100614,20250824
72351013966,723510,13966,TX,33.979,-98.493,5.048465116278607,KSPS,KSPS,True,,19420413,20250825
72351399999,723513,99999,TX,33.967,-98.483,4.257142857142857,KSHP,KSHP,True,,19870731,20250730
72362893942,723628,93942,TX,31.178,-99.324,4.361084266351971,KBBD,KBBD,True,,20060101,20250825
72362953998,723629,53998,TX,30.069,-93.804,2.3819280660373545,KORG,KORG,True,,20060101,20250825
72363023047,723630,23047,TX,35.22,-101.717,6.033851239668866,KAMA,KAMA,True,,19430301,20250827
72363503024,723635,03024,TX,35.695,-101.396,4.795361549273618,KBGD,KBGD,True,,20060101,20250827
72366023007,723660,23007,TX,34.427,-100.284,4.78336920648559,KCDS,KCDS,True,,20050101,20250827
72376123901,723761,23901,TX,30.516,-96.704,3.442396921385136,KRWV,KRWV,True,,20060101,20250825
72446203073,724462,03073,TX,31.307,-95.404,1.861912138298337,KDKR,KDKR,True,,20050611,20250826
74733503059,747335,03059,TX,30.586,-100.649,2.977805395130853,KSOA,KSOA,True,,20060101,20250825
74735553997,747355,53997,TX,31.917,-98.6,3.772609187867891,KMKN,KMKN,True,,20060101,20250825
74736093042,747360,93042,TX,36.025,-102.549,5.586829268292343,KDHT,KDHT,True,,20050101,20250827
74739013961,747390,13961,TX,32.825,-97.364,4.548849142354309,KFTW,KFTW,True,,20050101,20250827
74740013973,747400,13973,TX,30.51,-99.766,3.2563502282568755,KJCT,KJCT,True,,19770827,20250827
74746003904,747460,03904,TX,30.591,-96.363,4.021082138200526,KCLL,KCLL,True,,20050101,20250827
99471099999,994710,99999,TX,27.3,-97.42,6.190643591130244,,,False,,20040608,20250824
99479099999,994790,99999,TX,28.45,-96.4,6.164065040650292,,,False,,20040608,20250824
99480099999,994800,99999,TX,26.8,-97.47,6.952883922133943,,,False,,20040608,20250824
99736199999,997361,99999,TX,29.48,-94.92,5.184360360360281,,,False,,20080101,20250824
99736499999,997364,99999,TX,29.3,-94.78,3.348305695746277,,,False,,20080101,20250824
99737099999,997370,99999,TX,29.68,-94.98,4.032514894385206,,,False,,20080101,20250824
99772999999,997729,99999,TX,29.35,-94.72,5.933575713506534,,,False,,20080101,20250824
99818299999,998182,99999,TX,29.517,-94.5,4.498421911844612,,,False,,20080115,20250824
99818499999,998184,99999,TX,27.833,-97.067,4.40922049801506,,,False,,20100101,20250824
99818599999,998185,99999,TX,28.4,-96.717,4.974517931158699,,,False,,20080115,20250824
99822599999,998225,99999,TX,29.867,-93.933,3.258079625292838,,,False,,20081022,20250824
99822699999,998226,99999,TX,28.017,-97.05,4.911488673139077,,,False,,20081022,20250824
99823699999,998236,99999,TX,27.633,-97.233,5.297868882066038,,,False,,20081114,20250824
99848199999,998481,99999,TX,29.726,-95.266,2.5276265993874367,,,False,,20111006,20250824
99848299999,998482,99999,TX,27.812,-97.39,0.0,,,False,,20111006,20250824
99848399999,998483,99999,TX,26.077,-97.177,5.476591523895272,,,False,,20111006,20250824
99848799999,998487,99999,TX,28.64,-96.595,5.745300378856155,,,False,,20111006,20250824
99849099999,998490,99999,TX,29.689,-93.842,5.58228190338847,,,False,,20120114,20250824
99999900477,999999,00477,TX,29.529,-97.464,3.21899626202522,,,False,,20140731,20250825
99999903047,999999,03047,TX,31.622,-102.807,2.763839052429884,,,False,,20030521,20250828
99999903054,999999,03054,TX,33.956,-102.774,2.853728222996519,,,False,,20040227,20250828
99999903072,999999,03072,TX,32.041,-100.25,1.7496341463414675,,,False,,20061215,20250828
99999912987,999999,12987,TX,26.526,-98.063,1.5443825117575394,,,False,,20040219,20250828
99999922016,999999,22016,TX,29.348,-103.209,2.061167247386752,,,False,,20070224,20250828
99999923906,999999,23906,TX,28.305,-96.823,0.9449651567944276,,,False,,20071116,20250828
99999923907,999999,23907,TX,30.622,-98.085,2.211132404181186,,,False,,20080201,20250828
99999953968,999999,53968,TX,31.78,-95.723,1.3510538233757263,,,False,,20030525,20250828
A0000253928,A00002,53928,TX,30.219,-96.374,2.6193783630696386,K11R,K11R,True,,20060101,20250826
A0000812978,A00008,12978,TX,29.908,-96.95,3.197622274238625,K3T5,K3T5,True,,20060101,20250825
A0001953969,A00019,53969,TX,34.226,-99.284,4.266299600122477,KF05,KF05,True,,20060101,20250825
A0573500209,A05735,00209,TX,33.6,-97.783,3.0505907300812214,K0F2,K0F2,True,,20120101,20250825
72056599999,720565,99999,UT,40.482,-111.429,1.8810082704936535,K36U,K36U,True,,20100412,20250824
72056724180,720567,24180,UT,41.552,-112.062,2.5002132329880578,KBMC,KBMC,True,,20140724,20250825
72056899999,720568,99999,UT,38.967,-112.367,3.8751997541483214,KFOM,KFOM,True,,20230712,20250824
72056999999,720569,99999,UT,37.011,-112.531,2.0736535008976538,KKNB,KKNB,True,,20130813,20250402
72057299999,720572,99999,UT,40.612,-112.351,4.246882584950757,KTVY,KTVY,True,,20150506,20250824
72470093141,724700,93141,UT,39.609,-110.755,3.426465060652675,KPUC,KPUC,True,,20060101,20250827
72473323170,724733,23170,UT,38.417,-110.7,2.507845370092615,KHVE,KHVE,True,,20140724,20250825
72475023176,724750,23176,UT,38.423,-113.011,4.993103448275486,KMLF,KMLF,True,,20050101,20250824
72475423186,724754,23186,UT,37.1,-113.6,3.355671356609376,KSGU,KSGU,True,,20060101,20250825
72475593129,724755,93129,UT,37.707,-113.097,4.005602689290756,KCDC,KCDC,True,,19730101,20250827
72475623159,724756,23159,UT,37.701,-112.149,4.149779281930373,KBCE,KBCE,True,,19730101,20250827
72477693075,724776,93075,UT,38.75,-109.763,3.249063412957598,KCNY,KCNY,True,,20060101,20250827
72479694128,724796,94128,UT,41.787,-111.852,2.210577353423961,KLGU,KLGU,True,,19990101,20250827
72479723176,724797,23176,UT,38.417,-113.017,5.035831344470769,KMLF,KMLF,True,,19970101,20250827
72570594030,725705,94030,UT,40.443,-109.513,2.6530198019803466,KVEL,KVEL,True,,20060101,20250827
72572024127,725720,24127,UT,40.771,-111.965,3.85377093264853,KSLC,KSLC,True,,19411101,20250825
72572424174,725724,24174,UT,40.219,-111.723,3.285921556122425,KPVU,KPVU,True,,20060101,20250826
72575024126,725750,24126,UT,41.194,-112.017,3.3721506914639234,KOGD,KOGD,True,,19730101,20250827
72575399999,725753,99999,UT,41.05,-113.07,4.080916509730108,KU16,KU16,True,,19910711,20250824
72575524101,725755,24101,UT,41.117,-111.967,4.27435602244911,KHIF,KHIF,True,,19411001,20250825
72581024193,725810,24193,UT,40.721,-114.036,3.531717747683545,KENV,KENV,True,,19420801,20250826
74003024103,740030,24103,UT,40.183,-112.933,2.998834818368722,KDPG,KDPG,True,,20060103,20250822
99999900480,999999,00480,UT,41.05,-113.06,3.709656596953433,,,False,,20140731,20250825
