year,month,state,capacity_factor
2020,4,MD,0.073508
2020,4,ME,0.052397
2020,4,MI,0.060569
2020,4,MN,0.054593
2020,4,MO,0.043166
2020,4,MS,0.027017
2020,4,MT,0.091682
2020,4,NC,0.043721
2020,4,ND,0.110149
2020,4,NE,0.109283
2020,4,NH,0.055354
2020,4,NJ,0.078912
2020,4,NM,0.077082
2020,4,NV,0.041243
2020,4,NY,0.067487
2020,4,OH,0.064546
2020,4,OK,0.077835
2020,4,OR,0.021885
2020,4,PA,0.050782
2020,4,RI,0.095238
2020,4,SC,0.026597
2020,4,SD,0.107134
2020,4,TN,0.023949
2020,4,TX,0.060346
2020,4,UT,0.04739
2020,4,VA,0.053425
2020,4,VT,0.027596
2020,4,WA,0.026596
2020,4,WI,0.048405
2020,4,WV,0.030413
2020,4,WY,0.083693
2020,5,AL,0.016739
2020,5,AR,0.018186
2020,5,AZ,0.039962
2020,5,CA,0.038955
2020,5,CO,0.078096
2020,5,CT,0.043166
2020,5,DE,0.073504
2020,5,FL,0.024716
2020,5,GA,0.011313
2020,5,IA,0.057331
2020,5,ID,0.039446
2020,5,IL,0.034193
2020,5,IN,0.036648
2020,5,KS,0.075026
2020,5,KY,0.014953
2020,5,LA,0.03464
2020,5,MA,0.059476
2020,5,MD,0.047508
2020,5,ME,0.038
2020,5,MI,0.03984
2020,5,MN,0.043862
2020,5,MO,0.024796
2020,5,MS,0.020216
2020,5,MT,0.079608
2020,5,NC,0.023306
2020,5,ND,0.113625
2020,5,NE,0.079635
2020,5,NH,0.05064
2020,5,NJ,0.04901
2020,5,NM,0.072056
2020,5,NV,0.062442
2020,5,NY,0.036148
2020,5,OH,0.043668
2020,5,OK,0.057121
2020,5,OR,0.0266
2020,5,PA,0.029529
2020,5,RI,0.048371
2020,5,SC,0.013661
2020,5,SD,0.084199
2020,5,TN,0.014543
2020,5,TX,0.063606
2020,5,UT,0.070739
2020,5,VA,0.034638
2020,5,VT,0.018964
2020,5,WA,0.029806
2020,5,WI,0.035441
2020,5,WV,0.014963
2020,5,WY,0.081231
2020,6,AL,0.01718
2020,6,AR,0.021414
2020,6,AZ,0.054041
2020,6,CA,0.044243
2020,6,CO,0.089542
2020,6,CT,0.013155
2020,6,DE,0.035041
2020,6,FL,0.015701
2020,6,GA,0.007517
2020,6,IA,0.066182
2020,6,ID,0.032235
2020,6,IL,0.031017
2020,6,IN,0.029643
2020,6,KS,0.141862
2020,6,KY,0.013126
2020,6,LA,0.03444
2020,6,MA,0.019256
2020,6,MD,0.021698
2020,6,ME,0.011884
2020,6,MI,0.027988
2020,6,MN,0.062925
2020,6,MO,0.021933
2020,6,MS,0.021343
2020,6,MT,0.067714
2020,6,NC,0.016885
2020,6,ND,0.112505
2020,6,NE,0.117963
2020,6,NH,0.036572
2020,6,NJ,0.020502
2020,6,NM,0.095985
2020,6,NV,0.066799
2020,6,NY,0.019218
2020,6,OH,0.030274
2020,6,OK,0.07612
2020,6,OR,0.026438
2020,6,PA,0.013863
2020,6,RI,0.018992
2020,6,SC,0.011522
2020,6,SD,0.101264
2020,6,TN,0.013645
2020,6,TX,0.056432
2020,6,UT,0.080284
2020,6,VA,0.020409
2020,6,VT,0.009295
2020,6,WA,0.028628
2020,6,WI,0.021516
2020,6,WV,0.007506
2020,6,WY,0.081556
2020,7,AL,0.012232
2020,7,AR,0.009809
2020,7,AZ,0.029439
2020,7,CA,0.029871
2020,7,CO,0.051812
2020,7,CT,0.011029
2020,7,DE,0.018937
2020,7,FL,0.016427
2020,7,GA,0.004857
2020,7,IA,0.016831
2020,7,ID,0.021232
2020,7,IL,0.011749
2020,7,IN,0.01206
2020,7,KS,0.052883
2020,7,KY,0.00584
2020,7,LA,0.027193
2020,7,MA,0.019519
2020,7,MD,0.011811
2020,7,ME,0.007217
2020,7,MI,0.016265
2020,7,MN,0.019655
2020,7,MO,0.010249
2020,7,MS,0.008863
2020,7,MT,0.045405
2020,7,NC,0.009126
2020,7,ND,0.049847
2020,7,NE,0.051837
2020,7,NH,0.038018
2020,7,NJ,0.014842
2020,7,NM,0.046617
2020,7,NV,0.037032
2020,7,NY,0.016594
2020,7,OH,0.017059
2020,7,OK,0.034553
2020,7,OR,0.021993
2020,7,PA,0.008706
2020,7,RI,0.019364
2020,7,SC,0.005022
2020,7,SD,0.052569
2020,7,TN,0.005271
2020,7,TX,0.043107
2020,7,UT,0.03925
2020,7,VA,0.0096
2020,7,VT,0.006903
2020,7,WA,0.023957
2020,7,WI,0.011213
2020,7,WV,0.004438
2020,7,WY,0.058315
2020,8,AL,0.011484
2020,8,AR,0.011517
2020,8,AZ,0.031083
2020,8,CA,0.025138
2020,8,CO,0.043469
2020,8,CT,0.020517
2020,8,DE,0.025138
2020,8,FL,0.016762
2020,8,GA,0.00485
2020,8,IA,0.019454
2020,8,ID,0.021592
2020,8,IL,0.009769
2020,8,IN,0.009426
2020,8,KS,0.03928
2020,8,KY,0.004566
2020,8,LA,0.027812
2020,8,MA,0.02857
2020,8,MD,0.016579
2020,8,ME,0.013386
2020,8,MI,0.019301
2020,8,MN,0.01918
2020,8,MO,0.007943
2020,8,MS,0.010594
2020,8,MT,0.043133
2020,8,NC,0.010752
2020,8,ND,0.036733
2020,8,NE,0.039788
2020,8,NH,0.042277
2020,8,NJ,0.01905
2020,8,NM,0.03739
2020,8,NV,0.028423
2020,8,NY,0.020156
2020,8,OH,0.015233
2020,8,OK,0.026018
2020,8,OR,0.022825
2020,8,PA,0.010136
2020,8,RI,0.027076
2020,8,SC,0.005883
2020,8,SD,0.052319
2020,8,TN,0.00629
2020,8,TX,0.029851
2020,8,UT,0.031563
2020,8,VA,0.014989
2020,8,VT,0.008629
2020,8,WA,0.021592
2020,8,WI,0.011395
2020,8,WV,0.004222
2020,8,WY,0.04458
2020,9,AL,0.023236
2020,9,AR,0.009196
2020,9,AZ,0.023321
2020,9,CA,0.016468
2020,9,CO,0.040369
2020,9,CT,0.025843
2020,9,DE,0.031987
2020,9,FL,0.025954
2020,9,GA,0.010131
2020,9,IA,0.039695
2020,9,ID,0.02401
2020,9,IL,0.023641
2020,9,IN,0.018954
2020,9,KS,0.057737
2020,9,KY,0.0065
2020,9,LA,0.054878
2020,9,MA,0.02938
2020,9,MD,0.013932
2020,9,ME,0.022186
2020,9,MI,0.036472
2020,9,MN,0.034009
2020,9,MO,0.01267
2020,9,MS,0.022655
2020,9,MT,0.081371
2020,9,NC,0.015682
2020,9,ND,0.098525
2020,9,NE,0.053014
2020,9,NH,0.051034
2020,9,NJ,0.014044
2020,9,NM,0.045723
2020,9,NV,0.02792
2020,9,NY,0.020593
2020,9,OH,0.022455
2020,9,OK,0.031351
2020,9,OR,0.022231
2020,9,PA,0.008076
2020,9,RI,0.027864
2020,9,SC,0.01161
2020,9,SD,0.066922
2020,9,TN,0.00613
2020,9,TX,0.039273
2020,9,UT,0.045002
2020,9,VA,0.017375
2020,9,VT,0.014914
2020,9,WA,0.020921
2020,9,WI,0.022271
2020,9,WV,0.003714
2020,9,WY,0.061517
2020,10,AL,0.01717
2020,10,AR,0.014424
2020,10,AZ,0.02179
2020,10,CA,0.015405
2020,10,CO,0.070467
2020,10,CT,0.031093
2020,10,DE,0.035911
2020,10,FL,0.020577
2020,10,GA,0.00828
2020,10,IA,0.065667
2020,10,ID,0.040377
2020,10,IL,0.044549
2020,10,IN,0.029388
2020,10,KS,0.079534
2020,10,KY,0.007657
2020,10,LA,0.053652
2020,10,MA,0.038954
2020,10,MD,0.017425
2020,10,ME,0.021633
2020,10,MI,0.050609
2020,10,MN,0.051297
2020,10,MO,0.026963
2020,10,MS,0.021287
2020,10,MT,0.103345
2020,10,NC,0.014679
2020,10,ND,0.110822
2020,10,NE,0.067837
2020,10,NH,0.046708
2020,10,NJ,0.018094
2020,10,NM,0.054985
2020,10,NV,0.020455
2020,10,NY,0.02818
2020,10,OH,0.032806
2020,10,OK,0.0616
2020,10,OR,0.023121
2020,10,PA,0.013056
2020,10,RI,0.04015
2020,10,SC,0.009585
2020,10,SD,0.080641
2020,10,TN,0.007682
2020,10,TX,0.042547
2020,10,UT,0.033161
2020,10,VA,0.01414
2020,10,VT,0.016928
2020,10,WA,0.030075
2020,10,WI,0.034022
2020,10,WV,0.006135
2020,10,WY,0.099469
2020,11,AL,0.016976
2020,11,AR,0.023454
2020,11,AZ,0.031543
2020,11,CA,0.022523
2020,11,CO,0.06941
2020,11,CT,0.048856
2020,11,DE,0.049608
2020,11,FL,0.040739
2020,11,GA,0.010357
2020,11,IA,0.092517
2020,11,ID,0.029659
2020,11,IL,0.078759
2020,11,IN,0.060571
2020,11,KS,0.106936
2020,11,KY,0.020978
2020,11,LA,0.050748
2020,11,MA,0.053778
2020,11,MD,0.042105
2020,11,ME,0.023367
2020,11,MI,0.081158
2020,11,MN,0.063139
2020,11,MO,0.045624
2020,11,MS,0.017755
2020,11,MT,0.131016
2020,11,NC,0.016244
2020,11,ND,0.102459
2020,11,NE,0.083546
2020,11,NH,0.055259
2020,11,NJ,0.034849
2020,11,NM,0.067909
2020,11,NV,0.03531
2020,11,NY,0.051392
2020,11,OH,0.067659
2020,11,OK,0.067366
2020,11,OR,0.029986
2020,11,PA,0.033386
2020,11,RI,0.048986
2020,11,SC,0.010718
2020,11,SD,0.081155
2020,11,TN,0.017076
2020,11,TX,0.038315
2020,11,UT,0.046375
2020,11,VA,0.028853
2020,11,VT,0.022148
2020,11,WA,0.034905
2020,11,WI,0.051769
2020,11,WV,0.021499
2020,11,WY,0.085024
2020,12,AL,0.015954
2020,12,AR,0.021285
2020,12,AZ,0.028179
2020,12,CA,0.019636
2020,12,CO,0.066246
2020,12,CT,0.05931
2020,12,DE,0.067405
2020,12,FL,0.019611
2020,12,GA,0.012712
2020,12,IA,0.0672
2020,12,ID,0.023673
2020,12,IL,0.051193
2020,12,IN,0.049065
2020,12,KS,0.067566
2020,12,KY,0.018671
2020,12,LA,0.05347
2020,12,MA,0.071344
2020,12,MD,0.043535
2020,12,ME,0.043066
2020,12,MI,0.061045
2020,12,MN,0.045433
2020,12,MO,0.030239
2020,12,MS,0.016614
2020,12,MT,0.114559
2020,12,NC,0.021141
2020,12,ND,0.080146
2020,12,NE,0.083212
2020,12,NH,0.053198
2020,12,NJ,0.047528
2020,12,NM,0.059986
2020,12,NV,0.017818
2020,12,NY,0.050925
2020,12,OH,0.059747
2020,12,OK,0.048677
2020,12,OR,0.033472
2020,12,PA,0.032316
2020,12,RI,0.07142
2020,12,SC,0.013847
2020,12,SD,0.08386
2020,12,TN,0.016416
2020,12,TX,0.051359
2020,12,UT,0.020845
2020,12,VA,0.033929
2020,12,VT,0.028375
2020,12,WA,0.030189
2020,12,WI,0.033482
2020,12,WV,0.015793
2020,12,WY,0.081505
2021,1,AL,0.01788
2021,1,AR,0.026453
2021,1,AZ,0.030648
2021,1,CA,0.035205
2021,1,CO,0.070827
2021,1,CT,0.048591
2021,1,DE,0.052996
2021,1,FL,0.017267
2021,1,GA,0.010959
2021,1,IA,0.063891
2021,1,ID,0.027888
2021,1,IL,0.038841
2021,1,IN,0.032992
2021,1,KS,0.086152
2021,1,KY,0.016099
2021,1,LA,0.051419
2021,1,MA,0.052904
2021,1,MD,0.033633
2021,1,ME,0.02738
2021,1,MI,0.032581
2021,1,MN,0.038134
2021,1,MO,0.029923
2021,1,MS,0.020328
2021,1,MT,0.121224
2021,1,NC,0.015659
2021,1,ND,0.098968
2021,1,NE,0.09609
2021,1,NH,0.0541
2021,1,NJ,0.044242
2021,1,NM,0.056956
2021,1,NV,0.031321
2021,1,NY,0.0383
2021,1,OH,0.034171
2021,1,OK,0.055532
2021,1,OR,0.039378
2021,1,PA,0.031764
2021,1,RI,0.046588
2021,1,SC,0.010753
2021,1,SD,0.096291
2021,1,TN,0.017262
2021,1,TX,0.046842
2021,1,UT,0.024891
2021,1,VA,0.0243
2021,1,VT,0.009879
2021,1,WA,0.030025
2021,1,WI,0.0239
2021,1,WV,0.014203
2021,1,WY,0.091395
2021,2,AL,0.020836
2021,2,AR,0.02643
2021,2,AZ,0.03835
2021,2,CA,0.035065
2021,2,CO,0.08046
2021,2,CT,0.046171
2021,2,DE,0.051904
2021,2,FL,0.029079
2021,2,GA,0.015005
2021,2,IA,0.053264
2021,2,ID,0.056439
2021,2,IL,0.056213
2021,2,IN,0.049116
2021,2,KS,0.068978
2021,2,KY,0.018414
2021,2,LA,0.060317
2021,2,MA,0.050045
2021,2,MD,0.030822
2021,2,ME,0.026906
2021,2,MI,0.048082
2021,2,MN,0.040581
2021,2,MO,0.034004
2021,2,MS,0.026691
2021,2,MT,0.109905
2021,2,NC,0.022995
2021,2,ND,0.093094
2021,2,NE,0.057687
2021,2,NH,0.049146
2021,2,NJ,0.034352
2021,2,NM,0.072659
2021,2,NV,0.0482
2021,2,NY,0.045173
2021,2,OH,0.058546
2021,2,OK,0.063148
2021,2,OR,0.042174
2021,2,PA,0.030909
2021,2,RI,0.057377
2021,2,SC,0.012649
2021,2,SD,0.066832
2021,2,TN,0.022065
2021,2,TX,0.058645
2021,2,UT,0.037053
2021,2,VA,0.028381
2021,2,VT,0.015808
2021,2,WA,0.049648
2021,2,WI,0.025871
2021,2,WV,0.017495
2021,2,WY,0.117442
2021,3,AL,0.020687
2021,3,AR,0.035443
2021,3,AZ,0.055119
2021,3,CA,0.040114
2021,3,CO,0.075413
2021,3,CT,0.063308
2021,3,DE,0.074967
2021,3,FL,0.030129
2021,3,GA,0.014652
2021,3,IA,0.114891
2021,3,ID,0.036491
2021,3,IL,0.086657
2021,3,IN,0.068258
2021,3,KS,0.148102
2021,3,KY,0.027881
2021,3,LA,0.062929
2021,3,MA,0.088353
2021,3,MD,0.050703
2021,3,ME,0.058999
2021,3,MI,0.070817
2021,3,MN,0.072809
2021,3,MO,0.0647
2021,3,MS,0.028138
2021,3,MT,0.09484
2021,3,NC,0.027912
2021,3,ND,0.117296
2021,3,NE,0.111599
2021,3,NH,0.069007
2021,3,NJ,0.064701
2021,3,NM,0.109924
2021,3,NV,0.052592
2021,3,NY,0.074544
2021,3,OH,0.069628
2021,3,OK,0.10284
2021,3,OR,0.035305
2021,3,PA,0.048831
2021,3,RI,0.073578
2021,3,SC,0.020483
2021,3,SD,0.116641
2021,3,TN,0.023014
2021,3,TX,0.084719
2021,3,UT,0.053909
2021,3,VA,0.032282
2021,3,VT,0.042833
2021,3,WA,0.035737
2021,3,WI,0.05888
2021,3,WV,0.023376
2021,3,WY,0.075531
2021,4,AL,0.01602
2021,4,AR,0.027506
2021,4,AZ,0.056762
2021,4,CA,0.039758
2021,4,CO,0.084496
2021,4,CT,0.048994
2021,4,DE,0.070752
2021,4,FL,0.026115
2021,4,GA,0.012382
2021,4,IA,0.088074
2021,4,ID,0.049197
2021,4,IL,0.053262
2021,4,IN,0.044863
2021,4,KS,0.126329
2021,4,KY,0.020078
2021,4,LA,0.055807
2021,4,MA,0.062918
2021,4,MD,0.049888
2021,4,ME,0.04283
2021,4,MI,0.042166
2021,4,MN,0.056148
2021,4,MO,0.04101
2021,4,MS,0.021079
2021,4,MT,0.086803
2021,4,NC,0.025855
2021,4,ND,0.107202
2021,4,NE,0.103223
2021,4,NH,0.055329
2021,4,NJ,0.04817
2021,4,NM,0.097128
2021,4,NV,0.051637
2021,4,NY,0.041173
2021,4,OH,0.044575
2021,4,OK,0.085246
2021,4,OR,0.028791
2021,4,PA,0.034874
2021,4,RI,0.044316
2021,4,SC,0.016515
2021,4,SD,0.117946
2021,4,TN,0.018153
2021,4,TX,0.071582
2021,4,UT,0.061176
2021,4,VA,0.035888
2021,4,VT,0.018417
2021,4,WA,0.029326
2021,4,WI,0.028851
2021,4,WV,0.018733
2021,4,WY,0.086563
2021,5,AL,0.01822
2021,5,AR,0.021445
2021,5,AZ,0.049506
2021,5,CA,0.05004
2021,5,CO,0.069402
2021,5,CT,0.031724
2021,5,DE,0.049364
2021,5,FL,0.03077
2021,5,GA,0.011511
2021,5,IA,0.065854
2021,5,ID,0.041376
2021,5,IL,0.043486
2021,5,IN,0.029725
2021,5,KS,0.088808
2021,5,KY,0.012306
2021,5,LA,0.049379
2021,5,MA,0.041833
2021,5,MD,0.029076
2021,5,ME,0.022575
2021,5,MI,0.031748
2021,5,MN,0.04038
2021,5,MO,0.025329
2021,5,MS,0.026917
2021,5,MT,0.071349
2021,5,NC,0.019659
2021,5,ND,0.107396
2021,5,NE,0.073592
2021,5,NH,0.047582
2021,5,NJ,0.028279
2021,5,NM,0.091026
2021,5,NV,0.054116
2021,5,NY,0.027762
2021,5,OH,0.032877
2021,5,OK,0.050292
2021,5,OR,0.030267
2021,5,PA,0.01657
2021,5,RI,0.035266
2021,5,SC,0.014246
2021,5,SD,0.072975
2021,5,TN,0.013523
2021,5,TX,0.064982
2021,5,UT,0.05918
2021,5,VA,0.022168
2021,5,VT,0.011027
2021,5,WA,0.031842
2021,5,WI,0.028582
2021,5,WV,0.008172
2021,5,WY,0.073607
2021,6,AL,0.010406
2021,6,AR,0.010899
2021,6,AZ,0.039399
2021,6,CA,0.041247
2021,6,CO,0.041764
2021,6,CT,0.013288
2021,6,DE,0.018649
2021,6,FL,0.02043
2021,6,GA,0.007166
2021,6,IA,0.034828
2021,6,ID,0.033996
2021,6,IL,0.025215
2021,6,IN,0.024301
2021,6,KS,0.05656
2021,6,KY,0.009086
2021,6,LA,0.029919
2021,6,MA,0.027491
2021,6,MD,0.017147
2021,6,ME,0.014157
2021,6,MI,0.025167
2021,6,MN,0.027861
2021,6,MO,0.015938
2021,6,MS,0.016204
2021,6,MT,0.069386
2021,6,NC,0.011507
2021,6,ND,0.084236
2021,6,NE,0.047366
2021,6,NH,0.051269
2021,6,NJ,0.013945
2021,6,NM,0.056461
2021,6,NV,0.055954
2021,6,NY,0.021735
2021,6,OH,0.026963
2021,6,OK,0.038262
2021,6,OR,0.02683
2021,6,PA,0.009975
2021,6,RI,0.023751
2021,6,SC,0.010466
2021,6,SD,0.060161
2021,6,TN,0.007923
2021,6,TX,0.038893
2021,6,UT,0.055273
2021,6,VA,0.011864
2021,6,VT,0.009993
2021,6,WA,0.025196
2021,6,WI,0.019871
2021,6,WV,0.004978
2021,6,WY,0.058594
2021,7,AL,0.005522
2021,7,AR,0.007694
2021,7,AZ,0.032699
2021,7,CA,0.032966
2021,7,CO,0.034265
2021,7,CT,0.013302
2021,7,DE,0.013871
2021,7,FL,0.014524
2021,7,GA,0.004891
2021,7,IA,0.011715
2021,7,ID,0.016117
2021,7,IL,0.011644
2021,7,IN,0.010428
2021,7,KS,0.038244
2021,7,KY,0.004619
2021,7,LA,0.011688
2021,7,MA,0.018795
2021,7,MD,0.016526
2021,7,ME,0.00893
2021,7,MI,0.017076
2021,7,MN,0.012012
2021,7,MO,0.006069
2021,7,MS,0.005686
2021,7,MT,0.038124
2021,7,NC,0.012533
2021,7,ND,0.03927
2021,7,NE,0.033749
2021,7,NH,0.03227
2021,7,NJ,0.012542
2021,7,NM,0.032839
2021,7,NV,0.040172
2021,7,NY,0.014721
2021,7,OH,0.016228
2021,7,OK,0.019832
2021,7,OR,0.027669
2021,7,PA,0.00808
2021,7,RI,0.021238
2021,7,SC,0.00767
2021,7,SD,0.043598
2021,7,TN,0.005671
2021,7,TX,0.023732
2021,7,UT,0.034769
2021,7,VA,0.014553
2021,7,VT,0.005028
2021,7,WA,0.024908
2021,7,WI,0.012349
2021,7,WV,0.0041
2021,7,WY,0.040386
2021,8,AL,0.0068
2021,8,AR,0.009285
2021,8,AZ,0.022594
2021,8,CA,0.028362
2021,8,CO,0.036869
2021,8,CT,0.011492
2021,8,DE,0.013645
2021,8,FL,0.018214
2021,8,GA,0.005633
2021,8,IA,0.019869
2021,8,ID,0.019473
2021,8,IL,0.013177
2021,8,IN,0.011371
2021,8,KS,0.061802
2021,8,KY,0.003653
2021,8,LA,0.029372
2021,8,MA,0.016202
2021,8,MD,0.010572
2021,8,ME,0.00462
2021,8,MI,0.017206
2021,8,MN,0.025132
2021,8,MO,0.012527
2021,8,MS,0.01672
2021,8,MT,0.060845
2021,8,NC,0.006015
2021,8,ND,0.06518
2021,8,NE,0.039288
2021,8,NH,0.033227
2021,8,NJ,0.011266
2021,8,NM,0.030284
2021,8,NV,0.034202
2021,8,NY,0.01105
2021,8,OH,0.012182
2021,8,OK,0.037103
2021,8,OR,0.02216
2021,8,PA,0.006284
2021,8,RI,0.017699
2021,8,SC,0.00492
2021,8,SD,0.057901
2021,8,TN,0.005494
2021,8,TX,0.02813
2021,8,UT,0.039848
2021,8,VA,0.0077
2021,8,VT,0.00353
2021,8,WA,0.022772
2021,8,WI,0.011498
2021,8,WV,0.003781
2021,8,WY,0.054539
2021,9,AL,0.002265
2021,9,AR,0.007424
2021,9,AZ,0.014613
2021,9,CA,0.022038
2021,9,CO,0.041052
2021,9,CT,0.029488
2021,9,DE,0.030528
2021,9,FL,0.008675
2021,9,GA,0.003059
2021,9,IA,0.024458
2021,9,ID,0.021687
2021,9,IL,0.024606
2021,9,IN,0.025713
2021,9,KS,0.061341
2021,9,KY,0.004613
2021,9,LA,0.019375
2021,9,MA,0.024293
2021,9,MD,0.025675
2021,9,ME,0.012108
2021,9,MI,0.034905
2021,9,MN,0.027932
2021,9,MO,0.015384
2021,9,MS,0.005385
2021,9,MT,0.058162
2021,9,NC,0.009125
2021,9,ND,0.057246
2021,9,NE,0.043768
2021,9,NH,0.043548
2021,9,NJ,0.027153
2021,9,NM,0.030242
2021,9,NV,0.028382
2021,9,NY,0.022571
2021,9,OH,0.034008
2021,9,OK,0.03903
2021,9,OR,0.019445
2021,9,PA,0.013145
2021,9,RI,0.023379
2021,9,SC,0.004359
2021,9,SD,0.05509
2021,9,TN,0.003467
2021,9,TX,0.026103
2021,9,UT,0.032787
2021,9,VA,0.014987
2021,9,VT,0.010437
2021,9,WA,0.017553
2021,9,WI,0.018542
2021,9,WV,0.005837
2021,9,WY,0.050783
2021,10,AL,0.005121
2021,10,AR,0.022575
2021,10,AZ,0.03341
2021,10,CA,0.031794
2021,10,CO,0.061695
2021,10,CT,0.033213
2021,10,DE,0.055026
2021,10,FL,0.015314
2021,10,GA,0.00472
2021,10,IA,0.05234
2021,10,ID,0.028821
2021,10,IL,0.03403
2021,10,IN,0.022614
2021,10,KS,0.086571
2021,10,KY,0.009951
2021,10,LA,0.034423
2021,10,MA,0.042779
2021,10,MD,0.033174
2021,10,ME,0.022218
2021,10,MI,0.026998
2021,10,MN,0.034147
2021,10,MO,0.028251
2021,10,MS,0.010234
2021,10,MT,0.07511
2021,10,NC,0.014314
2021,10,ND,0.092606
2021,10,NE,0.076787
2021,10,NH,0.036102
2021,10,NJ,0.030828
2021,10,NM,0.059747
2021,10,NV,0.04192
2021,10,NY,0.024851
2021,10,OH,0.031846
2021,10,OK,0.071918
2021,10,OR,0.031831
2021,10,PA,0.01408
2021,10,RI,0.046488
2021,10,SC,0.005993
2021,10,SD,0.092074
2021,10,TN,0.010057
2021,10,TX,0.047246
2021,10,UT,0.040793
2021,10,VA,0.022248
2021,10,VT,0.00738
2021,10,WA,0.028146
2021,10,WI,0.02279
2021,10,WV,0.006971
2021,10,WY,0.064946
2021,11,AL,0.004819
2021,11,AR,0.017951
2021,11,AZ,0.016032
2021,11,CA,0.013972
2021,11,CO,0.05593
2021,11,CT,0.032413
2021,11,DE,0.063342
2021,11,FL,0.018749
2021,11,GA,0.006952
2021,11,IA,0.087679
2021,11,ID,0.027382
2021,11,IL,0.049895
2021,11,IN,0.042883
2021,11,KS,0.069371
2021,11,KY,0.012081
2021,11,LA,0.027542
2021,11,MA,0.040409
2021,11,MD,0.040109
2021,11,ME,0.022078
2021,11,MI,0.060171
2021,11,MN,0.06857
2021,11,MO,0.030285
2021,11,MS,0.009016
2021,11,MT,0.156887
2021,11,NC,0.022562
2021,11,ND,0.125077
2021,11,NE,0.082504
2021,11,NH,0.050484
2021,11,NJ,0.036265
2021,11,NM,0.028399
2021,11,NV,0.018034
2021,11,NY,0.034511
2021,11,OH,0.057016
2021,11,OK,0.052543
2021,11,OR,0.031827
2021,11,PA,0.024117
2021,11,RI,0.040396
2021,11,SC,0.011693
2021,11,SD,0.107489
2021,11,TN,0.009718
2021,11,TX,0.033406
2021,11,UT,0.015948
2021,11,VA,0.026408
2021,11,VT,0.01131
2021,11,WA,0.037705
2021,11,WI,0.038246
2021,11,WV,0.013935
2021,11,WY,0.10246
2021,12,AL,0.009737
2021,12,AR,0.036435
2021,12,AZ,0.031751
2021,12,CA,0.028163
2021,12,CO,0.09786
2021,12,CT,0.031264
2021,12,DE,0.042421
2021,12,FL,0.010104
2021,12,GA,0.005581
2021,12,IA,0.092501
2021,12,ID,0.052475
2021,12,IL,0.067622
2021,12,IN,0.057017
2021,12,KS,0.080578
2021,12,KY,0.027724
2021,12,LA,0.034734
2021,12,MA,0.050968
2021,12,MD,0.029923
2021,12,ME,0.029548
2021,12,MI,0.080941
2021,12,MN,0.060561
2021,12,MO,0.046959
2021,12,MS,0.018173
2021,12,MT,0.130359
2021,12,NC,0.016123
2021,12,ND,0.105559
2021,12,NE,0.090415
2021,12,NH,0.04921
2021,12,NJ,0.029259
2021,12,NM,0.087004
2021,12,NV,0.045815
2021,12,NY,0.052111
2021,12,OH,0.062068
2021,12,OK,0.064929
2021,12,OR,0.037173
2021,12,PA,0.027432
2021,12,RI,0.043979
2021,12,SC,0.008913
2021,12,SD,0.096854
2021,12,TN,0.028724
2021,12,TX,0.049965
2021,12,UT,0.063579
2021,12,VA,0.018247
2021,12,VT,0.022971
2021,12,WA,0.040159
2021,12,WI,0.050382
2021,12,WV,0.020109
2021,12,WY,0.148958
2022,1,AL,0.020548
2022,1,AR,0.031583
2022,1,AZ,0.026169
2022,1,CA,0.016256
2022,1,CO,0.057559
2022,1,CT,0.058507
2022,1,DE,0.096311
2022,1,FL,0.028314
2022,1,GA,0.02178
2022,1,IA,0.103278
2022,1,ID,0.028243
2022,1,IL,0.06556
2022,1,IN,0.054322
2022,1,KS,0.084008
2022,1,KY,0.01902
2022,1,LA,0.066996
2022,1,MA,0.076735
2022,1,MD,0.060717
2022,1,ME,0.050095
2022,1,MI,0.064271
2022,1,MN,0.073534
2022,1,MO,0.037531
2022,1,MS,0.029694
2022,1,MT,0.16395
2022,1,NC,0.037122
2022,1,ND,0.167428
2022,1,NE,0.101961
2022,1,NH,0.060838
2022,1,NJ,0.054026
2022,1,NM,0.048625
2022,1,NV,0.021199
2022,1,NY,0.054683
2022,1,OH,0.067718
2022,1,OK,0.077591
2022,1,OR,0.035873
2022,1,PA,0.034039
2022,1,RI,0.069928
2022,1,SC,0.023478
2022,1,SD,0.12196
2022,1,TN,0.024991
2022,1,TX,0.063242
2022,1,UT,0.021393
2022,1,VA,0.039567
2022,1,VT,0.021694
2022,1,WA,0.02734
2022,1,WI,0.041124
2022,1,WV,0.017593
2022,1,WY,0.093534
2022,2,AL,0.022251
2022,2,AR,0.037894
2022,2,AZ,0.048263
2022,2,CA,0.029182
2022,2,CO,0.062477
2022,2,CT,0.05193
2022,2,DE,0.071203
2022,2,FL,0.020977
2022,2,GA,0.012417
2022,2,IA,0.121955
2022,2,ID,0.028432
2022,2,IL,0.078748
2022,2,IN,0.067232
2022,2,KS,0.114806
2022,2,KY,0.030591
2022,2,LA,0.057306
2022,2,MA,0.074628
2022,2,MD,0.051979
2022,2,ME,0.046293
2022,2,MI,0.072427
2022,2,MN,0.096024
2022,2,MO,0.055613
2022,2,MS,0.033009
2022,2,MT,0.159083
2022,2,NC,0.024623
2022,2,ND,0.206673
2022,2,NE,0.120425
2022,2,NH,0.059189
2022,2,NJ,0.054847
2022,2,NM,0.068719
2022,2,NV,0.034249
2022,2,NY,0.065773
2022,2,OH,0.076798
