station_id,latitude,longitude,state,avg_wind_speed_ms
A0000363844,35.223,-83.419,NC,1.0103827540695363
72303013714,35.174,-79.009,NC,2.828859402908613
72064900231,36.33,-77.635,NC,2.1449840702458167
72314303720,35.237,-79.391,NC,2.694803548795975
72027903705,34.602,-78.578,NC,2.782439138759324
72307403703,36.028,-76.567,NC,2.9741919250569455
72028203736,36.018,-75.671,NC,2.8116627725853145
72207303727,34.976,-78.364,NC,1.49867575311673
72314653892,36.432,-81.419,NC,2.4882052472714298
72303593740,34.99,-78.88,NC,3.3462433283151696
72319393807,36.133,-80.224,NC,2.4348954088563732
72306793726,35.317,-77.633,NC,2.258497330889762
74694003708,35.46,-77.965,NC,2.4832637941112834
72306200370,35.02,-76.46,NC,5.1187093370844305
72304613766,35.917,-75.702,NC,4.3725715654575055
72307993796,36.298,-77.171,NC,1.8476370736368106
72306613713,35.344,-77.965,NC,2.992994883903884
72306893759,35.85,-77.895,NC,2.5592573014404905
72027763843,35.256,-81.601,NC,1.7381677018629986
99842699999,35.209,-75.704,NC,5.198646942088996
74692503741,35.57,-77.05,NC,2.591885607997528
72217763811,35.195,-83.865,NC,1.004510378656516
99999953877,35.495,-82.614,NC,0.522991110336409
72213103713,35.541,-78.39,NC,1.7225081509078863
74693603712,35.379,-78.734,NC,2.351300507115395
72213263801,35.39,-80.707,NC,1.463710319214875
72314753870,35.197,-81.156,NC,1.846851319571592
72306513783,35.633,-77.383,NC,2.465253413200973
99707799999,33.842,-78.476,NC,0.0
72314863859,35.821,-81.611,NC,0.860338152800796
74207703763,36.437,-79.851,NC,1.3139165858388033
72313993729,35.232,-75.622,NC,3.9991339107259156
72302013748,34.267,-77.9,NC,3.6407352316188644
74692903702,35.0,-77.982,NC,2.330035657685623
99999903758,35.971,-79.093,NC,1.2861726242371394
72207953888,35.781,-80.304,NC,1.360198119413151
72212853899,35.483,-81.161,NC,1.5395827667919861
72219103721,33.929,-78.075,NC,3.898344383700263
72362603737,36.399,-76.016,NC,2.8103413498832857
72027493799,34.273,-78.715,NC,1.8030318401744103
72306993753,34.833,-77.617,NC,2.7830238032957926
72303793765,34.733,-76.657,NC,4.644195005313208
72319453872,35.015,-80.624,NC,2.6306804455777897
