date,year,month,season,state,capacity_factor,source_row_count
2019-05-26,2019,5,spring,IA,0.010412,1
2019-05-26,2019,5,spring,ID,0.035889,1
2019-05-26,2019,5,spring,IL,0.016291,1
2019-05-26,2019,5,spring,IN,0.01679,1
2019-05-26,2019,5,spring,KS,0.085209,1
2019-05-26,2019,5,spring,KY,0.031508,1
2019-05-26,2019,5,spring,LA,0.014035,1
2019-05-26,2019,5,spring,MA,0.057798,1
2019-05-26,2019,5,spring,MD,0.020576,1
2019-05-26,2019,5,spring,ME,0.015071,1
2019-05-26,2019,5,spring,MI,0.011638,1
2019-05-26,2019,5,spring,MN,0.003812,1
2019-05-26,2019,5,spring,MO,0.019881,1
2019-05-26,2019,5,spring,MS,0.004679,1
2019-05-26,2019,5,spring,MT,0.076757,1
2019-05-26,2019,5,spring,NC,0.011589,1
2019-05-26,2019,5,spring,ND,0.068159,1
2019-05-26,2019,5,spring,NE,0.051922,1
2019-05-26,2019,5,spring,NH,0.05584,1
2019-05-26,2019,5,spring,NJ,0.023879,1
2019-05-26,2019,5,spring,NM,0.202309,1
2019-05-26,2019,5,spring,NV,0.103739,1
2019-05-26,2019,5,spring,NY,0.031207,1
2019-05-26,2019,5,spring,OH,0.027597,1
2019-05-26,2019,5,spring,OK,0.052927,1
2019-05-26,2019,5,spring,OR,0.013834,1
2019-05-26,2019,5,spring,PA,0.013558,1
2019-05-26,2019,5,spring,RI,0.049445,1
2019-05-26,2019,5,spring,SC,0.008199,1
2019-05-26,2019,5,spring,SD,0.055187,1
2019-05-26,2019,5,spring,TN,0.019618,1
2019-05-26,2019,5,spring,TX,0.085536,1
2019-05-26,2019,5,spring,UT,0.089685,1
2019-05-26,2019,5,spring,VA,0.02003,1
2019-05-26,2019,5,spring,VT,0.022015,1
2019-05-26,2019,5,spring,WA,0.019239,1
2019-05-26,2019,5,spring,WI,0.005279,1
2019-05-26,2019,5,spring,WV,0.008587,1
2019-05-26,2019,5,spring,WY,0.045481,1
2019-05-27,2019,5,spring,AL,0.007704,1
2019-05-27,2019,5,spring,AR,0.043525,1
2019-05-27,2019,5,spring,AZ,0.126888,1
2019-05-27,2019,5,spring,CA,0.046924,1
2019-05-27,2019,5,spring,CO,0.081371,1
2019-05-27,2019,5,spring,CT,0.024279,1
2019-05-27,2019,5,spring,DE,0.034354,1
2019-05-27,2019,5,spring,FL,0.011439,1
2019-05-27,2019,5,spring,GA,0.004367,1
2019-05-27,2019,5,spring,IA,0.13023,1
2019-05-27,2019,5,spring,ID,0.026241,1
2019-05-27,2019,5,spring,IL,0.040166,1
2019-05-27,2019,5,spring,IN,0.020009,1
2019-05-27,2019,5,spring,KS,0.121929,1
2019-05-27,2019,5,spring,KY,0.009503,1
2019-05-27,2019,5,spring,LA,0.01962,1
2019-05-27,2019,5,spring,MA,0.022148,1
2019-05-27,2019,5,spring,MD,0.008633,1
2019-05-27,2019,5,spring,ME,0.011982,1
2019-05-27,2019,5,spring,MI,0.015782,1
2019-05-27,2019,5,spring,MN,0.062188,1
2019-05-27,2019,5,spring,MO,0.054313,1
2019-05-27,2019,5,spring,MS,0.012933,1
2019-05-27,2019,5,spring,MT,0.069412,1
2019-05-27,2019,5,spring,NC,0.008495,1
2019-05-27,2019,5,spring,ND,0.08701,1
2019-05-27,2019,5,spring,NE,0.078523,1
2019-05-27,2019,5,spring,NH,0.075437,1
2019-05-27,2019,5,spring,NJ,0.008317,1
2019-05-27,2019,5,spring,NM,0.2138,1
2019-05-27,2019,5,spring,NV,0.061379,1
2019-05-27,2019,5,spring,NY,0.009077,1
2019-05-27,2019,5,spring,OH,0.00265,1
2019-05-27,2019,5,spring,OK,0.115211,1
2019-05-27,2019,5,spring,OR,0.021116,1
2019-05-27,2019,5,spring,PA,0.003372,1
2019-05-27,2019,5,spring,RI,0.017473,1
2019-05-27,2019,5,spring,SC,0.0063,1
2019-05-27,2019,5,spring,SD,0.108426,1
2019-05-27,2019,5,spring,TN,0.011124,1
2019-05-27,2019,5,spring,TX,0.099685,1
2019-05-27,2019,5,spring,UT,0.05752,1
2019-05-27,2019,5,spring,VA,0.010114,1
2019-05-27,2019,5,spring,VT,0.010413,1
2019-05-27,2019,5,spring,WA,0.015118,1
2019-05-27,2019,5,spring,WI,0.032243,1
2019-05-27,2019,5,spring,WV,0.0032,1
2019-05-27,2019,5,spring,WY,0.067265,1
2019-05-28,2019,5,spring,AL,0.010219,1
2019-05-28,2019,5,spring,AR,0.059485,1
2019-05-28,2019,5,spring,AZ,0.022346,1
2019-05-28,2019,5,spring,CA,0.031881,1
2019-05-28,2019,5,spring,CO,0.061082,1
2019-05-28,2019,5,spring,CT,0.037359,1
2019-05-28,2019,5,spring,DE,0.023528,1
2019-05-28,2019,5,spring,FL,0.011258,1
2019-05-28,2019,5,spring,GA,0.006168,1
2019-05-28,2019,5,spring,IA,0.083424,1
2019-05-28,2019,5,spring,ID,0.027623,1
2019-05-28,2019,5,spring,IL,0.046353,1
2019-05-28,2019,5,spring,IN,0.051507,1
2019-05-28,2019,5,spring,KS,0.111153,1
2019-05-28,2019,5,spring,KY,0.038252,1
2019-05-28,2019,5,spring,LA,0.052752,1
2019-05-28,2019,5,spring,MA,0.024508,1
2019-05-28,2019,5,spring,MD,0.025005,1
2019-05-28,2019,5,spring,ME,0.005117,1
2019-05-28,2019,5,spring,MI,0.029684,1
2019-05-28,2019,5,spring,MN,0.016546,1
2019-05-28,2019,5,spring,MO,0.049523,1
2019-05-28,2019,5,spring,MS,0.023845,1
2019-05-28,2019,5,spring,MT,0.01411,1
2019-05-28,2019,5,spring,NC,0.012211,1
2019-05-28,2019,5,spring,ND,0.004143,1
2019-05-28,2019,5,spring,NE,0.126412,1
2019-05-28,2019,5,spring,NH,0.026388,1
2019-05-28,2019,5,spring,NJ,0.019501,1
2019-05-28,2019,5,spring,NM,0.113967,1
2019-05-28,2019,5,spring,NV,0.022921,1
2019-05-28,2019,5,spring,NY,0.022859,1
2019-05-28,2019,5,spring,OH,0.071263,1
2019-05-28,2019,5,spring,OK,0.117103,1
2019-05-28,2019,5,spring,OR,0.024677,1
2019-05-28,2019,5,spring,PA,0.02248,1
2019-05-28,2019,5,spring,RI,0.028153,1
2019-05-28,2019,5,spring,SC,0.013329,1
2019-05-28,2019,5,spring,SD,0.049812,1
2019-05-28,2019,5,spring,TN,0.02494,1
2019-05-28,2019,5,spring,TX,0.139445,1
2019-05-28,2019,5,spring,UT,0.021433,1
2019-05-28,2019,5,spring,VA,0.01567,1
2019-05-28,2019,5,spring,VT,0.006762,1
2019-05-28,2019,5,spring,WA,0.02357,1
2019-05-28,2019,5,spring,WI,0.026137,1
2019-05-28,2019,5,spring,WV,0.028203,1
2019-05-28,2019,5,spring,WY,0.0644,1
2019-05-29,2019,5,spring,AL,0.012935,1
2019-05-29,2019,5,spring,AR,0.049554,1
2019-05-29,2019,5,spring,AZ,0.006892,1
2019-05-29,2019,5,spring,CA,0.021827,1
2019-05-29,2019,5,spring,CO,0.046502,1
2019-05-29,2019,5,spring,CT,0.01902,1
2019-05-29,2019,5,spring,DE,0.036652,1
2019-05-29,2019,5,spring,FL,0.017135,1
2019-05-29,2019,5,spring,GA,0.00682,1
2019-05-29,2019,5,spring,IA,0.035313,1
2019-05-29,2019,5,spring,ID,0.007818,1
2019-05-29,2019,5,spring,IL,0.029625,1
2019-05-29,2019,5,spring,IN,0.016767,1
2019-05-29,2019,5,spring,KS,0.072961,1
2019-05-29,2019,5,spring,KY,0.030744,1
2019-05-29,2019,5,spring,LA,0.041379,1
2019-05-29,2019,5,spring,MA,0.02267,1
2019-05-29,2019,5,spring,MD,0.022582,1
2019-05-29,2019,5,spring,ME,0.003966,1
2019-05-29,2019,5,spring,MI,0.008441,1
2019-05-29,2019,5,spring,MN,0.004468,1
2019-05-29,2019,5,spring,MO,0.031934,1
2019-05-29,2019,5,spring,MS,0.022136,1
2019-05-29,2019,5,spring,MT,0.013346,1
2019-05-29,2019,5,spring,NC,0.018117,1
2019-05-29,2019,5,spring,ND,0.021402,1
2019-05-29,2019,5,spring,NE,0.057682,1
2019-05-29,2019,5,spring,NH,0.017898,1
2019-05-29,2019,5,spring,NJ,0.025198,1
2019-05-29,2019,5,spring,NM,0.045769,1
2019-05-29,2019,5,spring,NV,0.013658,1
2019-05-29,2019,5,spring,NY,0.005902,1
2019-05-29,2019,5,spring,OH,0.030042,1
2019-05-29,2019,5,spring,OK,0.029019,1
2019-05-29,2019,5,spring,OR,0.01252,1
2019-05-29,2019,5,spring,PA,0.031834,1
2019-05-29,2019,5,spring,RI,0.022406,1
2019-05-29,2019,5,spring,SC,0.016168,1
2019-05-29,2019,5,spring,SD,0.022693,1
2019-05-29,2019,5,spring,TN,0.034244,1
2019-05-29,2019,5,spring,TX,0.112057,1
2019-05-29,2019,5,spring,UT,0.008834,1
2019-05-29,2019,5,spring,VA,0.016958,1
2019-05-29,2019,5,spring,VT,0.001642,1
2019-05-29,2019,5,spring,WA,0.015142,1
2019-05-29,2019,5,spring,WI,0.004104,1
2019-05-29,2019,5,spring,WV,0.032121,1
2019-05-29,2019,5,spring,WY,0.032468,1
2019-05-30,2019,5,spring,AL,0.016246,1
2019-05-30,2019,5,spring,AR,0.009635,1
2019-05-30,2019,5,spring,AZ,0.00979,1
2019-05-30,2019,5,spring,CA,0.027062,1
2019-05-30,2019,5,spring,CO,0.012224,1
2019-05-30,2019,5,spring,CT,0.003688,1
2019-05-30,2019,5,spring,DE,0.02728,1
2019-05-30,2019,5,spring,FL,0.019764,1
2019-05-30,2019,5,spring,GA,0.013309,1
2019-05-30,2019,5,spring,IA,0.007986,1
2019-05-30,2019,5,spring,ID,0.014174,1
2019-05-30,2019,5,spring,IL,0.020428,1
2019-05-30,2019,5,spring,IN,0.016671,1
2019-05-30,2019,5,spring,KS,0.03635,1
2019-05-30,2019,5,spring,KY,0.00988,1
2019-05-30,2019,5,spring,LA,0.011582,1
2019-05-30,2019,5,spring,MA,0.00479,1
2019-05-30,2019,5,spring,MD,0.021431,1
2019-05-30,2019,5,spring,ME,0.014212,1
2019-05-30,2019,5,spring,MI,0.016851,1
2019-05-30,2019,5,spring,MN,0.004941,1
2019-05-30,2019,5,spring,MO,0.016977,1
2019-05-30,2019,5,spring,MS,0.009797,1
2019-05-30,2019,5,spring,MT,0.036888,1
2019-05-30,2019,5,spring,NC,0.028479,1
2019-05-30,2019,5,spring,ND,0.060446,1
2019-05-30,2019,5,spring,NE,0.019063,1
2019-05-30,2019,5,spring,NH,0.044253,1
2019-05-30,2019,5,spring,NJ,0.011185,1
2019-05-30,2019,5,spring,NM,0.04745,1
2019-05-30,2019,5,spring,NV,0.026157,1
2019-05-30,2019,5,spring,NY,0.007483,1
2019-05-30,2019,5,spring,OH,0.021701,1
2019-05-30,2019,5,spring,OK,0.005506,1
2019-05-30,2019,5,spring,OR,0.014869,1
2019-05-30,2019,5,spring,PA,0.00956,1
2019-05-30,2019,5,spring,RI,0.010559,1
2019-05-30,2019,5,spring,SC,0.023223,1
2019-05-30,2019,5,spring,SD,0.009136,1
2019-05-30,2019,5,spring,TN,0.016182,1
2019-05-30,2019,5,spring,TX,0.032985,1
2019-05-30,2019,5,spring,UT,0.019368,1
2019-05-30,2019,5,spring,VA,0.02603,1
2019-05-30,2019,5,spring,VT,0.007039,1
2019-05-30,2019,5,spring,WA,0.006586,1
2019-05-30,2019,5,spring,WI,0.004043,1
2019-05-30,2019,5,spring,WV,0.014308,1
2019-05-30,2019,5,spring,WY,0.01359,1
2019-05-31,2019,5,spring,AL,0.008518,1
2019-05-31,2019,5,spring,AR,0.005497,1
2019-05-31,2019,5,spring,AZ,0.019033,1
2019-05-31,2019,5,spring,CA,0.022658,1
2019-05-31,2019,5,spring,CO,0.01844,1
2019-05-31,2019,5,spring,CT,0.010341,1
2019-05-31,2019,5,spring,DE,0.011987,1
2019-05-31,2019,5,spring,FL,0.016121,1
2019-05-31,2019,5,spring,GA,0.018153,1
2019-05-31,2019,5,spring,IA,0.018269,1
2019-05-31,2019,5,spring,ID,0.013614,1
2019-05-31,2019,5,spring,IL,0.01006,1
2019-05-31,2019,5,spring,IN,0.004279,1
2019-05-31,2019,5,spring,KS,0.004976,1
2019-05-31,2019,5,spring,KY,0.007687,1
2019-05-31,2019,5,spring,LA,0.002113,1
2019-05-31,2019,5,spring,MA,0.011106,1
2019-05-31,2019,5,spring,MD,0.009787,1
2019-05-31,2019,5,spring,ME,0.018333,1
2019-05-31,2019,5,spring,MI,0.021398,1
2019-05-31,2019,5,spring,MN,0.028375,1
2019-05-31,2019,5,spring,MO,0.00246,1
2019-05-31,2019,5,spring,MS,0.005192,1
2019-05-31,2019,5,spring,MT,0.051777,1
2019-05-31,2019,5,spring,NC,0.027823,1
2019-05-31,2019,5,spring,ND,0.098474,1
2019-05-31,2019,5,spring,NE,0.010058,1
2019-05-31,2019,5,spring,NH,0.060217,1
2019-05-31,2019,5,spring,NJ,0.011363,1
2019-05-31,2019,5,spring,NM,0.035556,1
2019-05-31,2019,5,spring,NV,0.026721,1
2019-05-31,2019,5,spring,NY,0.008098,1
2019-05-31,2019,5,spring,OH,0.003574,1
2019-05-31,2019,5,spring,OK,0.004266,1
2019-05-31,2019,5,spring,OR,0.020573,1
2019-05-31,2019,5,spring,PA,0.007524,1
2019-05-31,2019,5,spring,RI,0.014166,1
2019-05-31,2019,5,spring,SC,0.032638,1
2019-05-31,2019,5,spring,SD,0.028527,1
2019-05-31,2019,5,spring,TN,0.009964,1
2019-05-31,2019,5,spring,TX,0.025473,1
2019-05-31,2019,5,spring,UT,0.034142,1
2019-05-31,2019,5,spring,VA,0.011828,1
2019-05-31,2019,5,spring,VT,0.009752,1
2019-05-31,2019,5,spring,WA,0.017411,1
2019-05-31,2019,5,spring,WI,0.032967,1
2019-05-31,2019,5,spring,WV,0.005244,1
2019-05-31,2019,5,spring,WY,0.04072,1
2019-06-01,2019,6,summer,AL,0.00742,1
2019-06-01,2019,6,summer,AR,0.002357,1
2019-06-01,2019,6,summer,AZ,0.040222,1
2019-06-01,2019,6,summer,CA,0.018672,1
2019-06-01,2019,6,summer,CO,0.024612,1
2019-06-01,2019,6,summer,CT,0.003969,1
2019-06-01,2019,6,summer,DE,0.001138,1
2019-06-01,2019,6,summer,FL,0.015694,1
2019-06-01,2019,6,summer,GA,0.007284,1
2019-06-01,2019,6,summer,IA,0.034429,1
2019-06-01,2019,6,summer,ID,0.006804,1
2019-06-01,2019,6,summer,IL,0.028204,1
2019-06-01,2019,6,summer,IN,0.024688,1
2019-06-01,2019,6,summer,KS,0.016993,1
2019-06-01,2019,6,summer,KY,0.00142,1
2019-06-01,2019,6,summer,LA,0.003899,1
2019-06-01,2019,6,summer,MA,0.004167,1
2019-06-01,2019,6,summer,MD,0.002733,1
2019-06-01,2019,6,summer,ME,0.002812,1
2019-06-01,2019,6,summer,MI,0.018351,1
2019-06-01,2019,6,summer,MN,0.042155,1
2019-06-01,2019,6,summer,MO,0.005095,1
2019-06-01,2019,6,summer,MS,0.002473,1
2019-06-01,2019,6,summer,MT,0.006619,1
2019-06-01,2019,6,summer,NC,0.011347,1
2019-06-01,2019,6,summer,ND,0.018817,1
2019-06-01,2019,6,summer,NE,0.02976,1
2019-06-01,2019,6,summer,NH,0.04481,1
2019-06-01,2019,6,summer,NJ,0.004499,1
2019-06-01,2019,6,summer,NM,0.041926,1
2019-06-01,2019,6,summer,NV,0.023598,1
2019-06-01,2019,6,summer,NY,0.00863,1
2019-06-01,2019,6,summer,OH,0.030889,1
2019-06-01,2019,6,summer,OK,0.018343,1
2019-06-01,2019,6,summer,OR,0.025907,1
2019-06-01,2019,6,summer,PA,0.008852,1
2019-06-01,2019,6,summer,RI,0.00731,1
2019-06-01,2019,6,summer,SC,0.009295,1
2019-06-01,2019,6,summer,SD,0.036072,1
2019-06-01,2019,6,summer,TN,0.001624,1
2019-06-01,2019,6,summer,TX,0.021574,1
2019-06-01,2019,6,summer,UT,0.023976,1
2019-06-01,2019,6,summer,VA,0.008228,1
2019-06-01,2019,6,summer,VT,0.001633,1
2019-06-01,2019,6,summer,WA,0.021935,1
2019-06-01,2019,6,summer,WI,0.014604,1
2019-06-01,2019,6,summer,WV,0.001108,1
2019-06-01,2019,6,summer,WY,0.015858,1
2019-06-02,2019,6,summer,AL,0.005841,1
2019-06-02,2019,6,summer,AR,0.001905,1
2019-06-02,2019,6,summer,AZ,0.037808,1
2019-06-02,2019,6,summer,CA,0.023032,1
2019-06-02,2019,6,summer,CO,0.043634,1
2019-06-02,2019,6,summer,CT,0.0064,1
2019-06-02,2019,6,summer,DE,0.017478,1
2019-06-02,2019,6,summer,FL,0.008928,1
2019-06-02,2019,6,summer,GA,0.007985,1
2019-06-02,2019,6,summer,IA,0.010525,1
2019-06-02,2019,6,summer,ID,0.007179,1
2019-06-02,2019,6,summer,IL,0.018629,1
2019-06-02,2019,6,summer,IN,0.031354,1
2019-06-02,2019,6,summer,KS,0.022418,1
2019-06-02,2019,6,summer,KY,0.015187,1
2019-06-02,2019,6,summer,LA,0.004644,1
2019-06-02,2019,6,summer,MA,0.007678,1
2019-06-02,2019,6,summer,MD,0.016398,1
2019-06-02,2019,6,summer,ME,0.003891,1
2019-06-02,2019,6,summer,MI,0.04053,1
2019-06-02,2019,6,summer,MN,0.009101,1
2019-06-02,2019,6,summer,MO,0.010873,1
2019-06-02,2019,6,summer,MS,0.002445,1
2019-06-02,2019,6,summer,MT,0.013862,1
2019-06-02,2019,6,summer,NC,0.004569,1
2019-06-02,2019,6,summer,ND,0.031825,1
2019-06-02,2019,6,summer,NE,0.024934,1
2019-06-02,2019,6,summer,NH,0.044567,1
2019-06-02,2019,6,summer,NJ,0.010569,1
2019-06-02,2019,6,summer,NM,0.057328,1
2019-06-02,2019,6,summer,NV,0.026044,1
2019-06-02,2019,6,summer,NY,0.017667,1
2019-06-02,2019,6,summer,OH,0.027221,1
2019-06-02,2019,6,summer,OK,0.003841,1
2019-06-02,2019,6,summer,OR,0.025839,1
2019-06-02,2019,6,summer,PA,0.020852,1
2019-06-02,2019,6,summer,RI,0.025144,1
2019-06-02,2019,6,summer,SC,0.005556,1
2019-06-02,2019,6,summer,SD,0.019598,1
2019-06-02,2019,6,summer,TN,0.006158,1
2019-06-02,2019,6,summer,TX,0.031474,1
2019-06-02,2019,6,summer,UT,0.020307,1
2019-06-02,2019,6,summer,VA,0.008967,1
2019-06-02,2019,6,summer,VT,0.011456,1
2019-06-02,2019,6,summer,WA,0.020377,1
2019-06-02,2019,6,summer,WI,0.016217,1
2019-06-02,2019,6,summer,WV,0.009541,1
2019-06-02,2019,6,summer,WY,0.024962,1
2019-06-03,2019,6,summer,AL,0.002885,1
2019-06-03,2019,6,summer,AR,0.00596,1
2019-06-03,2019,6,summer,AZ,0.019899,1
2019-06-03,2019,6,summer,CA,0.017792,1
2019-06-03,2019,6,summer,CO,0.030478,1
2019-06-03,2019,6,summer,CT,0.061016,1
2019-06-03,2019,6,summer,DE,0.050864,1
2019-06-03,2019,6,summer,FL,0.008116,1
2019-06-03,2019,6,summer,GA,0.003731,1
2019-06-03,2019,6,summer,IA,0.022041,1
2019-06-03,2019,6,summer,ID,0.014431,1
2019-06-03,2019,6,summer,IL,0.005519,1
2019-06-03,2019,6,summer,IN,0.005748,1
2019-06-03,2019,6,summer,KS,0.042751,1
2019-06-03,2019,6,summer,KY,0.006104,1
2019-06-03,2019,6,summer,LA,0.002482,1
2019-06-03,2019,6,summer,MA,0.07429,1
2019-06-03,2019,6,summer,MD,0.040949,1
2019-06-03,2019,6,summer,ME,0.020105,1
2019-06-03,2019,6,summer,MI,0.016688,1
2019-06-03,2019,6,summer,MN,0.030343,1
2019-06-03,2019,6,summer,MO,0.010878,1
2019-06-03,2019,6,summer,MS,0.001899,1
2019-06-03,2019,6,summer,MT,0.061989,1
2019-06-03,2019,6,summer,NC,0.015893,1
2019-06-03,2019,6,summer,ND,0.058137,1
2019-06-03,2019,6,summer,NE,0.046139,1
2019-06-03,2019,6,summer,NH,0.073252,1
2019-06-03,2019,6,summer,NJ,0.046591,1
2019-06-03,2019,6,summer,NM,0.056078,1
2019-06-03,2019,6,summer,NV,0.009242,1
2019-06-03,2019,6,summer,NY,0.076931,1
2019-06-03,2019,6,summer,OH,0.016427,1
2019-06-03,2019,6,summer,OK,0.014458,1
2019-06-03,2019,6,summer,OR,0.026924,1
2019-06-03,2019,6,summer,PA,0.032397,1
2019-06-03,2019,6,summer,RI,0.059357,1
2019-06-03,2019,6,summer,SC,0.003139,1
2019-06-03,2019,6,summer,SD,0.04061,1
2019-06-03,2019,6,summer,TN,0.003794,1
2019-06-03,2019,6,summer,TX,0.027884,1
2019-06-03,2019,6,summer,UT,0.01848,1
2019-06-03,2019,6,summer,VA,0.023868,1
2019-06-03,2019,6,summer,VT,0.031266,1
2019-06-03,2019,6,summer,WA,0.053693,1
2019-06-03,2019,6,summer,WI,0.007197,1
2019-06-03,2019,6,summer,WV,0.010211,1
2019-06-03,2019,6,summer,WY,0.036091,1
2019-06-04,2019,6,summer,AL,0.002288,1
2019-06-04,2019,6,summer,AR,0.015885,1
2019-06-04,2019,6,summer,AZ,0.022171,1
2019-06-04,2019,6,summer,CA,0.013462,1
2019-06-04,2019,6,summer,CO,0.031439,1
2019-06-04,2019,6,summer,CT,0.028861,1
2019-06-04,2019,6,summer,DE,0.009867,1
2019-06-04,2019,6,summer,FL,0.01272,1
2019-06-04,2019,6,summer,GA,0.008556,1
2019-06-04,2019,6,summer,IA,0.054023,1
2019-06-04,2019,6,summer,ID,0.012584,1
2019-06-04,2019,6,summer,IL,0.039238,1
2019-06-04,2019,6,summer,IN,0.02287,1
2019-06-04,2019,6,summer,KS,0.044451,1
2019-06-04,2019,6,summer,KY,0.006918,1
2019-06-04,2019,6,summer,LA,0.009244,1
2019-06-04,2019,6,summer,MA,0.041558,1
2019-06-04,2019,6,summer,MD,0.007421,1
2019-06-04,2019,6,summer,ME,0.020713,1
2019-06-04,2019,6,summer,MI,0.026902,1
2019-06-04,2019,6,summer,MN,0.02974,1
2019-06-04,2019,6,summer,MO,0.019944,1
2019-06-04,2019,6,summer,MS,0.004702,1
2019-06-04,2019,6,summer,MT,0.040724,1
2019-06-04,2019,6,summer,NC,0.003629,1
2019-06-04,2019,6,summer,ND,0.102481,1
2019-06-04,2019,6,summer,NE,0.039463,1
2019-06-04,2019,6,summer,NH,0.057128,1
2019-06-04,2019,6,summer,NJ,0.015679,1
2019-06-04,2019,6,summer,NM,0.067442,1
2019-06-04,2019,6,summer,NV,0.006167,1
2019-06-04,2019,6,summer,NY,0.019903,1
2019-06-04,2019,6,summer,OH,0.012782,1
2019-06-04,2019,6,summer,OK,0.050792,1
2019-06-04,2019,6,summer,OR,0.020052,1
2019-06-04,2019,6,summer,PA,0.008311,1
2019-06-04,2019,6,summer,RI,0.041619,1
2019-06-04,2019,6,summer,SC,0.0165,1
2019-06-04,2019,6,summer,SD,0.046227,1
2019-06-04,2019,6,summer,TN,0.004786,1
2019-06-04,2019,6,summer,TX,0.034597,1
2019-06-04,2019,6,summer,UT,0.009588,1
2019-06-04,2019,6,summer,VA,0.00383,1
2019-06-04,2019,6,summer,VT,0.011376,1
2019-06-04,2019,6,summer,WA,0.033038,1
2019-06-04,2019,6,summer,WI,0.025241,1
2019-06-04,2019,6,summer,WV,0.000964,1
2019-06-04,2019,6,summer,WY,0.03536,1
2019-06-05,2019,6,summer,AL,0.003777,1
2019-06-05,2019,6,summer,AR,0.014057,1
2019-06-05,2019,6,summer,AZ,0.019449,1
2019-06-05,2019,6,summer,CA,0.016321,1
2019-06-05,2019,6,summer,CO,0.023869,1
2019-06-05,2019,6,summer,CT,0.022158,1
2019-06-05,2019,6,summer,DE,0.052333,1
2019-06-05,2019,6,summer,FL,0.014329,1
2019-06-05,2019,6,summer,GA,0.007453,1
2019-06-05,2019,6,summer,IA,0.016841,1
2019-06-05,2019,6,summer,ID,0.013973,1
2019-06-05,2019,6,summer,IL,0.032409,1
2019-06-05,2019,6,summer,IN,0.034583,1
2019-06-05,2019,6,summer,KS,0.03455,1
2019-06-05,2019,6,summer,KY,0.026752,1
2019-06-05,2019,6,summer,LA,0.024087,1
2019-06-05,2019,6,summer,MA,0.058286,1
2019-06-05,2019,6,summer,MD,0.042967,1
2019-06-05,2019,6,summer,ME,0.006147,1
2019-06-05,2019,6,summer,MI,0.017272,1
2019-06-05,2019,6,summer,MN,0.015598,1
2019-06-05,2019,6,summer,MO,0.025559,1
2019-06-05,2019,6,summer,MS,0.008909,1
2019-06-05,2019,6,summer,MT,0.031202,1
2019-06-05,2019,6,summer,NC,0.031075,1
2019-06-05,2019,6,summer,ND,0.078895,1
2019-06-05,2019,6,summer,NE,0.020291,1
2019-06-05,2019,6,summer,NH,0.064536,1
2019-06-05,2019,6,summer,NJ,0.029133,1
2019-06-05,2019,6,summer,NM,0.056653,1
2019-06-05,2019,6,summer,NV,0.012989,1
2019-06-05,2019,6,summer,NY,0.014966,1
2019-06-05,2019,6,summer,OH,0.03186,1
2019-06-05,2019,6,summer,OK,0.011564,1
2019-06-05,2019,6,summer,OR,0.012262,1
2019-06-05,2019,6,summer,PA,0.018851,1
2019-06-05,2019,6,summer,RI,0.053716,1
2019-06-05,2019,6,summer,SC,0.014397,1
2019-06-05,2019,6,summer,SD,0.024147,1
2019-06-05,2019,6,summer,TN,0.014932,1
2019-06-05,2019,6,summer,TX,0.048897,1
2019-06-05,2019,6,summer,UT,0.009336,1
2019-06-05,2019,6,summer,VA,0.042915,1
2019-06-05,2019,6,summer,VT,0.000915,1
2019-06-05,2019,6,summer,WA,0.019547,1
2019-06-05,2019,6,summer,WI,0.009183,1
2019-06-05,2019,6,summer,WV,0.010348,1
2019-06-05,2019,6,summer,WY,0.020865,1
2019-06-06,2019,6,summer,AL,0.019613,1
2019-06-06,2019,6,summer,AR,0.007848,1
2019-06-06,2019,6,summer,AZ,0.022853,1
2019-06-06,2019,6,summer,CA,0.044161,1
2019-06-06,2019,6,summer,CO,0.01245,1
2019-06-06,2019,6,summer,CT,0.029371,1
2019-06-06,2019,6,summer,DE,0.019186,1
2019-06-06,2019,6,summer,FL,0.014424,1
2019-06-06,2019,6,summer,GA,0.002567,1
2019-06-06,2019,6,summer,IA,0.002037,1
2019-06-06,2019,6,summer,ID,0.033707,1
2019-06-06,2019,6,summer,IL,0.006314,1
2019-06-06,2019,6,summer,IN,0.003355,1
2019-06-06,2019,6,summer,KS,0.026452,1
2019-06-06,2019,6,summer,KY,0.007483,1
2019-06-06,2019,6,summer,LA,0.075611,1
2019-06-06,2019,6,summer,MA,0.048273,1
2019-06-06,2019,6,summer,MD,0.023547,1
2019-06-06,2019,6,summer,ME,0.005426,1
2019-06-06,2019,6,summer,MI,0.003347,1
2019-06-06,2019,6,summer,MN,0.00377,1
2019-06-06,2019,6,summer,MO,0.015979,1
2019-06-06,2019,6,summer,MS,0.032711,1
2019-06-06,2019,6,summer,MT,0.069911,1
2019-06-06,2019,6,summer,NC,0.024221,1
2019-06-06,2019,6,summer,ND,0.041664,1
2019-06-06,2019,6,summer,NE,0.006339,1
2019-06-06,2019,6,summer,NH,0.037507,1
2019-06-06,2019,6,summer,NJ,0.025308,1
2019-06-06,2019,6,summer,NM,0.016775,1
2019-06-06,2019,6,summer,NV,0.091146,1
2019-06-06,2019,6,summer,NY,0.010604,1
2019-06-06,2019,6,summer,OH,0.004204,1
2019-06-06,2019,6,summer,OK,0.019126,1
2019-06-06,2019,6,summer,OR,0.028724,1
2019-06-06,2019,6,summer,PA,0.00605,1
2019-06-06,2019,6,summer,RI,0.04475,1
2019-06-06,2019,6,summer,SC,0.007708,1
2019-06-06,2019,6,summer,SD,0.01607,1
